ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2
714;0,1937;-0,0357;13045,3777;294,9188;290,4949;default broker;22725,5202;0,0000;0,0000;-513,7592;513,7592;-0,0000;COLDPOWER22;3857,1788;0,0000;0,0000;-87,1998;87,1998;-0,0000;VidyutVanika;-13537,3214;-442,2122;-442,2122;306,0402;-306,0402;-4,4239
715;0,2819;-0,0720;-9911,6283;2891,9369;2531,3564;default broker;24719,1136;0,0000;0,0000;7212,3486;7212,3486;-0,0000;COLDPOWER22;-21704,6891;0,0000;0,0000;-6332,8235;-6332,8235;-0,0000;VidyutVanika;-12926,0528;1200,0000;1200,0000;-3771,4620;-3771,4620;360,5805
716;0,3686;-0,0720;-14805,9241;5676,2640;5199,8834;default broker;25629,5229;0,0000;0,0000;9825,7926;9825,7926;-0,0000;COLDPOWER22;-28342,1230;0,0000;0,0000;-10865,7435;-10865,7435;-0,0000;VidyutVanika;-12093,3239;1200,0000;1200,0000;-4636,3131;-4636,3131;476,3806
717;0,2683;-0,0448;-15025,3769;4257,5101;4169,2921;default broker;25420,1255;0,0000;0,0000;7202,9101;7202,9101;-0,0000;COLDPOWER22;-26765,3732;0,0000;0,0000;-7584,0923;-7584,0923;-0,0000;VidyutVanika;-13680,1292;295,9500;295,9500;-3876,3279;-3876,3279;88,2180
718;0,2903;-0,0355;1625,3869;55,0615;-0,0000;default broker;25273,0890;0,0000;0,0000;-856,1498;856,1498;-0,0000;COLDPOWER22;-6729,3597;0,0000;0,0000;227,9634;227,9634;-0,0000;VidyutVanika;-16918,3425;-1703,3626;-1625,3869;573,1249;-573,1249;-55,0615
719;0,2964;-0,0687;-21084,3097;6693,1424;6333,8849;default broker;24658,0920;0,0000;0,0000;7827,6275;7827,6275;-0,0000;COLDPOWER22;-22834,7009;0,0000;0,0000;-7248,7982;-7248,7982;-0,0000;VidyutVanika;-22907,7008;1064,5731;1064,5731;-7271,9718;-7271,9718;359,2576
720;0,3108;-0,0677;-25367,1028;8528,2564;8528,2564;default broker;23725,5172;0,0000;0,0000;7976,3660;7976,3660;-0,0000;COLDPOWER22;-26071,4970;0,0000;0,0000;-8765,0692;-8765,0692;-0,0000;VidyutVanika;-23021,1230;0,0000;0,0000;-7739,5531;-7739,5531;-0,0000
721;0,3911;-0,0702;-29777,0373;12531,2697;12531,2697;default broker;21689,5256;0,0000;0,0000;9127,7480;9127,7480;-0,0000;COLDPOWER22;-25557,1863;0,0000;0,0000;-10755,4016;-10755,4016;-0,0000;VidyutVanika;-25909,3766;0,0000;0,0000;-10903,6161;-10903,6161;-0,0000
722;0,5361;-0,0717;-21367,2214;11911,6624;11911,6624;default broker;20367,1986;0,0000;0,0000;11354,1761;11354,1761;-0,0000;COLDPOWER22;-27504,6791;0,0000;0,0000;-15333,1332;-15333,1332;-0,0000;VidyutVanika;-14229,7409;0,0000;0,0000;-7932,7053;-7932,7053;-0,0000
723;0,3962;-0,0698;-17280,3948;7144,6394;7144,6394;default broker;19157,8531;0,0000;0,0000;7920,8810;7920,8810;-0,0000;COLDPOWER22;-26255,8280;0,0000;0,0000;-10855,5634;-10855,5634;-0,0000;VidyutVanika;-10182,4200;0,0000;0,0000;-4209,9570;-4209,9570;-0,0000
724;0,3123;-0,0700;-27069,3228;9185,4612;9185,4612;default broker;17817,4066;0,0000;0,0000;6045,9989;6045,9989;-0,0000;COLDPOWER22;-32968,2480;0,0000;0,0000;-11187,1496;-11187,1496;-0,0000;VidyutVanika;-11918,4814;0,0000;0,0000;-4044,3106;-4044,3106;-0,0000
725;0,4386;-0,0672;-26410,6472;12280,0894;12280,0894;default broker;17329,7714;0,0000;0,0000;8057,7784;8057,7784;-0,0000;COLDPOWER22;-32571,9992;0,0000;0,0000;-15144,9171;-15144,9171;-0,0000;VidyutVanika;-11168,4194;0,0000;0,0000;-5192,9507;-5192,9507;-0,0000
726;0,3900;-0,0687;-23251,8102;9608,3117;9608,3117;default broker;15001,9150;0,0000;0,0000;6199,2195;6199,2195;-0,0000;COLDPOWER22;-29177,6980;0,0000;0,0000;-12057,0578;-12057,0578;-0,0000;VidyutVanika;-9076,0271;0,0000;0,0000;-3750,4735;-3750,4735;-0,0000
727;0,4808;-0,0709;-21497,3595;10798,9643;10798,9643;default broker;12189,5698;0,0000;0,0000;6123,2976;6123,2976;-0,0000;COLDPOWER22;-40434,2842;0,0000;0,0000;-20311,7221;-20311,7221;-0,0000;VidyutVanika;6747,3549;0,0000;0,0000;3389,4602;3389,4602;-0,0000
728;0,4902;-0,0703;-7040,1377;3500,6047;3500,6047;default broker;9991,1036;0,0000;0,0000;4967,9290;4967,9290;-0,0000;COLDPOWER22;-37264,3679;0,0000;0,0000;-18529,1575;-18529,1575;-0,0000;VidyutVanika;20233,1266;0,0000;0,0000;10060,6239;10060,6239;-0,0000
729;0,3950;-0,0437;-4303,7896;1718,4700;1718,4700;default broker;9509,6390;0,0000;0,0000;3797,1256;3797,1256;-0,0000;COLDPOWER22;-42529,0965;0,0000;0,0000;-16981,5406;-16981,5406;-0,0000;VidyutVanika;28715,6679;0,0000;0,0000;11465,9450;11465,9450;-0,0000
730;0,5384;-0,0360;7787,6875;219,9846;182,2323;default broker;9201,5447;0,0000;0,0000;-259,9229;170,7103;-0,0000;COLDPOWER22;-44216,7144;0,0000;0,0000;1249,0225;-820,3241;-0,0000;VidyutVanika;42802,8572;-1703,3626;-1703,3626;-1209,0843;1209,0843;-37,7523
731;0,4014;-0,0400;2353,7778;88,7160;25,6226;default broker;9907,1076;0,0000;0,0000;-373,4076;-157,7152;-0,0000;COLDPOWER22;-45968,8438;0,0000;0,0000;1732,6063;731,7964;-0,0000;VidyutVanika;38415,5140;-1703,3626;-1703,3626;-1447,9146;1447,9146;-63,0933
732;0,4179;-0,0360;-4181,3686;1764,9905;1254,8829;default broker;10515,6919;0,0000;0,0000;4438,7610;4438,7610;-0,0000;COLDPOWER22;-42656,6735;0,0000;0,0000;-18005,7367;-18005,7367;-0,0000;VidyutVanika;27959,6130;1200,0000;1200,0000;11801,9852;11801,9852;510,1076
733;0,2246;-0,0454;-587,2160;132,2242;0,0000;default broker;11720,2008;0,0000;0,0000;2639,0523;2639,0523;-0,0000;COLDPOWER22;-39652,9794;0,0000;0,0000;-8928,7110;-8928,7110;-0,0000;VidyutVanika;27345,5627;1075,9500;587,2160;6157,4345;6157,4345;132,2242
734;0,2879;-0,0368;-22250,7657;6900,4025;6738,6479;default broker;13318,8263;0,0000;0,0000;4130,4314;4130,4314;-0,0000;COLDPOWER22;-47310,7091;0,0000;0,0000;-14671,9865;-14671,9865;-0,0000;VidyutVanika;11741,1170;487,3840;487,3840;3641,1526;3641,1526;161,7545
735;0,2450;-0,0385;-30417,1773;8378,9134;8378,9134;default broker;16833,8884;0,0000;0,0000;4637,1723;4637,1723;-0,0000;COLDPOWER22;-45532,5841;0,0000;0,0000;-12542,7016;-12542,7016;-0,0000;VidyutVanika;-1718,4816;0,0000;0,0000;-473,3841;-473,3841;-0,0000
736;0,3176;-0,0500;-32248,9633;11282,3303;11282,3303;default broker;19093,7780;0,0000;0,0000;6679,9763;6679,9763;-0,0000;COLDPOWER22;-44972,6550;0,0000;0,0000;-15733,7259;-15733,7259;-0,0000;VidyutVanika;-6370,0863;0,0000;0,0000;-2228,5807;-2228,5807;-0,0000
737;0,4088;-0,0525;-45019,5225;20430,4657;20430,4657;default broker;20567,4279;0,0000;0,0000;9333,7758;9333,7758;-0,0000;COLDPOWER22;-56831,6342;0,0000;0,0000;-25790,9611;-25790,9611;-0,0000;VidyutVanika;-8755,3161;0,0000;0,0000;-3973,2804;-3973,2804;-0,0000
738;0,2480;-0,0350;-18602,2992;4960,0391;4960,0391;default broker;21910,8936;0,0000;0,0000;5842,2289;5842,2289;-0,0000;COLDPOWER22;-28613,8988;0,0000;0,0000;-7629,4901;-7629,4901;-0,0000;VidyutVanika;-11899,2940;0,0000;0,0000;-3172,7779;-3172,7779;-0,0000
739;0,3912;-0,0487;-42985,9476;18664,8258;18664,8258;default broker;23048,7701;0,0000;0,0000;10007,9515;10007,9515;-0,0000;COLDPOWER22;-50969,0809;0,0000;0,0000;-22131,1631;-22131,1631;-0,0000;VidyutVanika;-15065,6369;0,0000;0,0000;-6541,6143;-6541,6143;-0,0000
740;0,4117;-0,0480;-39245,7619;17696,3280;17696,3280;default broker;24425,0146;0,0000;0,0000;11013,4967;11013,4967;-0,0000;COLDPOWER22;-47898,0090;0,0000;0,0000;-21597,7175;-21597,7175;-0,0000;VidyutVanika;-15772,7675;0,0000;0,0000;-7112,1073;-7112,1073;-0,0000
741;0,3394;-0,0419;-34069,6363;12725,4814;12725,4814;default broker;24019,4288;0,0000;0,0000;8971,5896;8971,5896;-0,0000;COLDPOWER22;-42693,9964;0,0000;0,0000;-15946,7994;-15946,7994;-0,0000;VidyutVanika;-15395,0687;0,0000;0,0000;-5750,2715;-5750,2715;-0,0000
742;0,3694;-0,0451;-28769,9948;11454,8220;11454,8220;default broker;23865,4336;0,0000;0,0000;9502,0627;9502,0627;-0,0000;COLDPOWER22;-36335,2036;0,0000;0,0000;-14466,9227;-14466,9227;-0,0000;VidyutVanika;-16300,2249;0,0000;0,0000;-6489,9621;-6489,9621;-0,0000
743;0,4446;-0,0409;-23446,6122;10975,0126;10975,0126;default broker;23339,8285;0,0000;0,0000;10925,0287;10925,0287;-0,0000;COLDPOWER22;-32901,7700;0,0000;0,0000;-15400,8322;-15400,8322;-0,0000;VidyutVanika;-13884,6707;0,0000;0,0000;-6499,2091;-6499,2091;-0,0000
744;0,3298;-0,0757;-23787,2068;8411,5550;8411,5550;default broker;22082,7994;0,0000;0,0000;7808,8480;7808,8480;-0,0000;COLDPOWER22;-32766,8800;0,0000;0,0000;-11586,9180;-11586,9180;-0,0000;VidyutVanika;-13103,1262;0,0000;0,0000;-4633,4850;-4633,4850;-0,0000
745;0,3482;-0,0755;-24956,7235;9313,5313;9313,5313;default broker;19630,1595;0,0000;0,0000;7325,7255;7325,7255;-0,0000;COLDPOWER22;-32249,5000;0,0000;0,0000;-12035,1026;-12035,1026;-0,0000;VidyutVanika;-12337,3830;0,0000;0,0000;-4604,1542;-4604,1542;-0,0000
746;0,3877;-0,0863;-26642,0393;11040,1175;11040,1175;default broker;18437,3886;0,0000;0,0000;7640,2161;7640,2161;-0,0000;COLDPOWER22;-28247,1456;0,0000;0,0000;-11705,2529;-11705,2529;-0,0000;VidyutVanika;-16832,2823;0,0000;0,0000;-6975,0807;-6975,0807;-0,0000
747;0,4183;-0,0957;-26161,2134;11627,9721;11627,9721;default broker;17395,1818;0,0000;0,0000;7731,7013;7731,7013;-0,0000;COLDPOWER22;-28642,9637;0,0000;0,0000;-12731,0449;-12731,0449;-0,0000;VidyutVanika;-14913,4315;0,0000;0,0000;-6628,6285;-6628,6285;-0,0000
748;0,4226;-0,0941;-30905,7001;14014,7005;14014,7005;default broker;16278,5924;0,0000;0,0000;7381,7968;7381,7968;-0,0000;COLDPOWER22;-33900,1096;0,0000;0,0000;-15372,5650;-15372,5650;-0,0000;VidyutVanika;-13284,1828;0,0000;0,0000;-6023,9323;-6023,9323;-0,0000
749;0,5409;-0,1146;-32959,0413;18915,4784;18915,4784;default broker;15514,5638;0,0000;0,0000;8903,9421;8903,9421;-0,0000;COLDPOWER22;-38349,2834;0,0000;0,0000;-22008,9849;-22008,9849;-0,0000;VidyutVanika;-10124,3217;0,0000;0,0000;-5810,4356;-5810,4356;-0,0000
750;0,3057;-0,0766;-27398,7144;9127,3015;9127,3015;default broker;13149,8103;0,0000;0,0000;4380,5808;4380,5808;-0,0000;COLDPOWER22;-32433,0039;0,0000;0,0000;-10804,3684;-10804,3684;-0,0000;VidyutVanika;-8115,5208;0,0000;0,0000;-2703,5139;-2703,5139;-0,0000
751;0,4095;-0,0762;-22744,2137;9830,1552;9830,1552;default broker;11402,5951;0,0000;0,0000;4928,2547;4928,2547;-0,0000;COLDPOWER22;-41596,2023;0,0000;0,0000;-17978,0725;-17978,0725;-0,0000;VidyutVanika;7449,3935;0,0000;0,0000;3219,6626;3219,6626;-0,0000
752;0,4055;-0,0742;-181,0267;73,4388;73,4388;default broker;9560,1073;0,0000;0,0000;3878,3387;3878,3387;-0,0000;COLDPOWER22;-38171,8865;0,0000;0,0000;-15485,5483;-15485,5483;-0,0000;VidyutVanika;28430,7525;0,0000;0,0000;11533,7709;11533,7709;-0,0000
753;0,4686;-0,0756;3093,4255;224,3792;139,6102;default broker;8893,5025;0,0000;0,0000;-645,0832;157,6670;-0,0000;COLDPOWER22;-40120,3363;0,0000;0,0000;2910,0970;-711,2669;-0,0000;VidyutVanika;34320,2594;-1200,0000;-1200,0000;-2489,3930;2489,3930;-84,7689
754;0,3471;-0,0722;21324,4801;1083,8829;1047,0385;default broker;8751,0299;0,0000;0,0000;-444,7983;414,5583;-0,0000;COLDPOWER22;-36227,8490;0,0000;0,0000;1841,3929;-1716,2042;-0,0000;VidyutVanika;48801,2992;-1200,0000;-1200,0000;-2480,4775;2480,4775;-36,8443
755;0,3597;-0,0691;-851,6547;307,0732;0,0000;default broker;9286,4841;0,0000;0,0000;3348,3407;3348,3407;-0,0000;COLDPOWER22;-39861,8280;0,0000;0,0000;-14372,6064;-14372,6064;-0,0000;VidyutVanika;29723,6892;1200,0000;851,6547;10717,1925;10717,1925;307,0732
756;0,3611;-0,0700;2104,4688;142,9759;62,5342;default broker;10091,0028;0,0000;0,0000;-685,5744;-85,8667;-0,0000;COLDPOWER22;-33496,1334;0,0000;0,0000;2275,6996;285,0264;-0,0000;VidyutVanika;25509,5994;-1200,0000;-1200,0000;-1733,1011;1733,1011;-80,4416
757;0,2626;-0,0659;-6203,4899;1667,6793;1339,0801;default broker;12304,8169;0,0000;0,0000;3307,8943;3307,8943;-0,0000;COLDPOWER22;-33180,8605;0,0000;0,0000;-8919,9848;-8919,9848;-0,0000;VidyutVanika;14672,5537;1200,0000;1200,0000;3944,4112;3944,4112;328,5993
758;0,1789;-0,0508;-10374,1269;1963,6923;0,0000;default broker;13811,9900;0,0000;0,0000;2614,4367;2614,4367;-0,0000;COLDPOWER22;-38214,0264;0,0000;0,0000;-7233,4367;-7233,4367;-0,0000;VidyutVanika;14027,9095;1200,0000;0,0000;2655,3076;2655,3076;-0,0000
759;0,4248;-0,0815;-25267,9883;11373,3961;10804,3814;default broker;17102,7811;0,0000;0,0000;7698,1476;7698,1476;-0,0000;COLDPOWER22;-39712,0059;0,0000;0,0000;-17874,8053;-17874,8053;-0,0000;VidyutVanika;-2658,7635;1200,0000;1200,0000;-1196,7384;-1196,7384;569,0146
760;0,2234;-0,0377;5453,3987;175,8619;142,2682;default broker;20135,2312;0,0000;0,0000;-649,3234;401,2519;-0,0000;COLDPOWER22;-16942,3731;0,0000;0,0000;546,3597;-337,6251;-0,0000;VidyutVanika;2260,5407;-1200,0000;-1200,0000;-72,8982;72,8982;-33,5937
761;0,2153;-0,0384;-1946,7410;422,8787;161,3139;default broker;21810,3638;0,0000;0,0000;4737,7322;4737,7322;-0,0000;COLDPOWER22;-14133,4326;0,0000;0,0000;-3070,1193;-3070,1193;-0,0000;VidyutVanika;-9623,6722;1200,0000;1200,0000;-2090,4916;-2090,4916;261,5648
762;0,3085;-0,0723;-34632,6755;11885,2367;11848,9022;default broker;23704,4511;0,0000;0,0000;8134,8902;8134,8902;-0,0000;COLDPOWER22;-44208,1988;0,0000;0,0000;-15171,3634;-15171,3634;-0,0000;VidyutVanika;-14128,9278;96,1953;96,1953;-4848,7635;-4848,7635;36,3345
763;0,2116;-0,0372;695,1152;25,4040;-0,0000;default broker;26019,6145;0,0000;0,0000;-950,9244;950,9244;-0,0000;COLDPOWER22;-10541,1406;0,0000;0,0000;385,2412;385,2412;-0,0000;VidyutVanika;-14783,3586;-1200,0000;-695,1152;540,2792;-540,2792;-25,4040
764;0,3467;-0,0725;-26365,0000;9836,3297;9573,5241;default broker;27500,3106;0,0000;0,0000;10259,8946;10259,8946;-0,0000;COLDPOWER22;-34786,6439;0,0000;0,0000;-12978,3007;-12978,3007;-0,0000;VidyutVanika;-19078,6667;659,0095;659,0095;-7117,9236;-7117,9236;262,8056
765;0,3660;-0,0351;-31849,5326;12670,3878;12670,3878;default broker;26892,5652;0,0000;0,0000;10698,4060;10698,4060;-0,0000;COLDPOWER22;-39131,8916;0,0000;0,0000;-15567,4574;-15567,4574;-0,0000;VidyutVanika;-19610,2063;0,0000;0,0000;-7801,3364;-7801,3364;-0,0000
766;0,2539;-0,0404;-5183,1319;1342,7021;1342,7021;default broker;26569,3077;0,0000;0,0000;6882,8396;6882,8396;-0,0000;COLDPOWER22;-12292,7599;0,0000;0,0000;-3184,4674;-3184,4674;-0,0000;VidyutVanika;-19459,6797;0,0000;0,0000;-5041,0743;-5041,0743;-0,0000
767;0,4122;-0,0378;-25213,9279;11028,1989;11028,1989;default broker;25669,8064;0,0000;0,0000;11227,5934;11227,5934;-0,0000;COLDPOWER22;-29852,1792;0,0000;0,0000;-13056,9014;-13056,9014;-0,0000;VidyutVanika;-21031,5551;0,0000;0,0000;-9198,8909;-9198,8909;-0,0000
768;0,3739;-0,0353;-6522,2833;2481,2903;2481,2903;default broker;24892,1579;0,0000;0,0000;9469,7927;9469,7927;-0,0000;COLDPOWER22;-10765,7413;0,0000;0,0000;-4095,6408;-4095,6408;-0,0000;VidyutVanika;-20648,6999;0,0000;0,0000;-7855,4422;-7855,4422;-0,0000
769;0,3456;-0,0357;-6773,2992;2386,8144;2386,8144;default broker;22275,8949;0,0000;0,0000;7849,7089;7849,7089;-0,0000;COLDPOWER22;-9363,0149;0,0000;0,0000;-3299,3934;-3299,3934;-0,0000;VidyutVanika;-19686,1793;0,0000;0,0000;-6937,1299;-6937,1299;-0,0000
770;0,2891;-0,0366;-16077,4481;4906,8853;4906,8853;default broker;20460,3601;0,0000;0,0000;6244,5631;6244,5631;-0,0000;COLDPOWER22;-17799,3372;0,0000;0,0000;-5432,4110;-5432,4110;-0,0000;VidyutVanika;-18738,4710;0,0000;0,0000;-5719,0374;-5719,0374;-0,0000
771;0,3988;-0,0355;-19309,4616;8073,7819;8073,7819;default broker;18538,6001;0,0000;0,0000;7751,4649;7751,4649;-0,0000;COLDPOWER22;-20621,2774;0,0000;0,0000;-8622,2858;-8622,2858;-0,0000;VidyutVanika;-17226,7843;0,0000;0,0000;-7202,9610;-7202,9610;-0,0000
772;0,4278;-0,0355;-31621,7707;14527,4880;14527,4880;default broker;16742,0724;0,0000;0,0000;7691,5445;7691,5445;-0,0000;COLDPOWER22;-32496,4312;0,0000;0,0000;-14929,3194;-14929,3194;-0,0000;VidyutVanika;-15867,4120;0,0000;0,0000;-7289,7131;-7289,7131;-0,0000
773;0,4335;-0,0356;-16865,4863;7596,2126;7596,2126;default broker;15817,2079;0,0000;0,0000;7124,0682;7124,0682;-0,0000;COLDPOWER22;-19498,6132;0,0000;0,0000;-8782,1726;-8782,1726;-0,0000;VidyutVanika;-13184,0810;0,0000;0,0000;-5938,1082;-5938,1082;-0,0000
774;0,3637;-0,0386;-10797,1984;4043,9473;4043,9473;default broker;13478,7644;0,0000;0,0000;5048,2923;5048,2923;-0,0000;COLDPOWER22;-15302,0492;0,0000;0,0000;-5731,1794;-5731,1794;-0,0000;VidyutVanika;-8973,9135;0,0000;0,0000;-3361,0602;-3361,0602;-0,0000
775;0,4173;-0,0366;4579,8837;146,6123;112,2535;default broker;12079,8044;0,0000;0,0000;-386,7015;205,4533;-0,0000;COLDPOWER22;-16527,4544;0,0000;0,0000;529,0807;-281,0989;-0,0000;VidyutVanika;9027,5336;-1200,0000;-1200,0000;-288,9915;288,9915;-34,3588
776;0,3815;-0,0361;12029,9662;289,9327;274,0076;default broker;10076,7455;0,0000;0,0000;-242,8584;216,1795;-0,0000;COLDPOWER22;-17604,4219;0,0000;0,0000;424,2820;-377,6730;-0,0000;VidyutVanika;19557,6426;-1200,0000;-1200,0000;-471,3563;471,3563;-15,9251
777;0,3504;-0,0353;14252,5607;300,2901;297,0591;default broker;9552,9341;0,0000;0,0000;-201,2727;196,9414;-0,0000;COLDPOWER22;-21618,8645;0,0000;0,0000;455,4922;-445,6903;-0,0000;VidyutVanika;26318,4910;-444,9474;-444,9474;-554,5096;554,5096;-3,2310
778;0,3524;-0,0351;17518,8533;307,3461;307,3460;default broker;9098,9913;0,0000;0,0000;-159,6303;159,6302;-0,0000;COLDPOWER22;-26225,7366;0,0000;0,0000;460,0973;-460,0972;-0,0000;VidyutVanika;34645,5987;-1,4211;-1,4211;-607,8131;607,8131;-0,0000
779;0,2843;-0,0353;2281,5371;75,2887;75,2451;default broker;9640,9872;0,0000;0,0000;-318,1440;317,7751;-0,0000;COLDPOWER22;-25836,9676;0,0000;0,0000;852,5971;-851,6084;-0,0000;VidyutVanika;18477,5175;-1,4211;-1,4211;-609,7417;609,7417;-0,0437
780;0,2574;-0,0370;15678,0155;333,5335;333,5255;default broker;10968,3244;0,0000;0,0000;-233,3397;233,3286;-0,0000;COLDPOWER22;-26772,7887;0,0000;0,0000;569,5632;-569,5361;-0,0000;VidyutVanika;31482,4798;-1,4211;-1,4211;-669,7570;669,7570;-0,0080
781;0,2966;-0,0355;-11542,9089;3557,1673;3174,9530;default broker;12350,5243;0,0000;0,0000;3806,0494;3806,0494;-0,0000;COLDPOWER22;-35278,8036;0,0000;0,0000;-10871,8356;-10871,8356;-0,0000;VidyutVanika;11385,3705;1200,0000;1200,0000;3508,6189;3508,6189;382,2144
782;0,2950;-0,0353;-9054,7852;2753,0658;2378,7856;default broker;14139,4244;0,0000;0,0000;4299,0270;4299,0270;-0,0000;COLDPOWER22;-36299,4879;0,0000;0,0000;-11036,6925;-11036,6925;-0,0000;VidyutVanika;13105,2783;1200,0000;1200,0000;3984,5996;3984,5996;374,2802
783;0,2681;-0,0382;-23269,3185;6780,3192;6687,2850;default broker;17923,1438;0,0000;0,0000;5222,5266;5222,5266;-0,0000;COLDPOWER22;-38382,0570;0,0000;0,0000;-11183,9372;-11183,9372;-0,0000;VidyutVanika;-2810,4053;295,9500;295,9500;-818,9086;-818,9086;93,0342
784;0,2371;-0,0490;-20794,9015;5363,7524;5363,7524;default broker;20565,0973;0,0000;0,0000;5304,4776;5304,4776;-0,0000;COLDPOWER22;-36338,0209;0,0000;0,0000;-9372,8814;-9372,8814;-0,0000;VidyutVanika;-5021,9779;0,0000;0,0000;-1295,3486;-1295,3486;-0,0000
785;0,2860;-0,0477;-37948,0074;12293,2767;12293,2767;default broker;21868,8724;0,0000;0,0000;7084,4325;7084,4325;-0,0000;COLDPOWER22;-46894,4557;0,0000;0,0000;-15191,4832;-15191,4832;-0,0000;VidyutVanika;-12922,4241;0,0000;0,0000;-4186,2260;-4186,2260;-0,0000
786;0,3109;-0,0483;-37854,4701;13201,4599;13201,4599;default broker;22484,2250;0,0000;0,0000;7841,2033;7841,2033;-0,0000;COLDPOWER22;-44107,3770;0,0000;0,0000;-15382,1139;-15382,1139;-0,0000;VidyutVanika;-16231,3181;0,0000;0,0000;-5660,5493;-5660,5493;-0,0000
787;0,3049;-0,0483;-33727,3508;11419,9296;11419,9296;default broker;24723,5321;0,0000;0,0000;8371,2770;8371,2770;-0,0000;COLDPOWER22;-39919,1869;0,0000;0,0000;-13516,4575;-13516,4575;-0,0000;VidyutVanika;-18531,6961;0,0000;0,0000;-6274,7491;-6274,7491;-0,0000
788;0,3582;-0,0374;-28793,5667;11143,2118;11143,2118;default broker;25791,3478;0,0000;0,0000;9981,3425;9981,3425;-0,0000;COLDPOWER22;-36378,7293;0,0000;0,0000;-14078,6965;-14078,6965;-0,0000;VidyutVanika;-18206,1852;0,0000;0,0000;-7045,8579;-7045,8579;-0,0000
789;0,2887;-0,0416;-25699,3431;8080,2334;8080,2334;default broker;25292,5886;0,0000;0,0000;7952,3441;7952,3441;-0,0000;COLDPOWER22;-30845,5612;0,0000;0,0000;-9698,2764;-9698,2764;-0,0000;VidyutVanika;-20146,3705;0,0000;0,0000;-6334,3010;-6334,3010;-0,0000
790;0,3555;-0,0430;-23251,9908;8805,7164;8805,7164;default broker;25128,8998;0,0000;0,0000;9516,5169;9516,5169;-0,0000;COLDPOWER22;-27355,1262;0,0000;0,0000;-10359,6068;-10359,6068;-0,0000;VidyutVanika;-21025,7644;0,0000;0,0000;-7962,6265;-7962,6265;-0,0000
791;0,5058;-0,0351;-19416,6776;10198,3226;10198,3226;default broker;24624,0962;0,0000;0,0000;12933,4421;12933,4421;-0,0000;COLDPOWER22;-21212,6616;0,0000;0,0000;-11141,6366;-11141,6366;-0,0000;VidyutVanika;-22828,1122;0,0000;0,0000;-11990,1282;-11990,1282;-0,0000
792;0,1997;-0,0364;-4550,8892;929,3880;929,3880;default broker;23417,0583;0,0000;0,0000;4782,2592;4782,2592;-0,0000;COLDPOWER22;-6133,8496;0,0000;0,0000;-1252,6620;-1252,6620;-0,0000;VidyutVanika;-21834,0979;0,0000;0,0000;-4458,9852;-4458,9852;-0,0000
793;0,2047;-0,0360;-1550,7018;319,8888;319,8888;default broker;21185,2997;0,0000;0,0000;4370,2406;4370,2406;-0,0000;COLDPOWER22;-1930,2182;0,0000;0,0000;-398,1779;-398,1779;-0,0000;VidyutVanika;-20805,7833;0,0000;0,0000;-4291,9515;-4291,9515;-0,0000
794;0,2410;-0,0372;-671,3292;162,2229;162,2229;default broker;19816,3563;0,0000;0,0000;4788,5092;4788,5092;-0,0000;COLDPOWER22;-22,6875;0,0000;0,0000;-5,4823;-5,4823;-0,0000;VidyutVanika;-20464,9980;542,3794;0,0000;-4945,2498;-4945,2498;-0,0000
795;0,2909;-0,0360;-14533,1558;4439,3748;4332,0365;default broker;18453,9314;0,0000;0,0000;5637,0358;5637,0358;-0,0000;COLDPOWER22;-13509,1120;0,0000;0,0000;-4126,5650;-4126,5650;-0,0000;VidyutVanika;-19477,9752;335,7863;335,7863;-5949,8456;-5949,8456;107,3383
796;0,2756;-0,0500;4106,5681;188,5454;87,3827;default broker;16852,5146;0,0000;0,0000;-773,7517;773,7517;-0,0000;COLDPOWER22;2918,2671;0,0000;0,0000;-133,9868;133,9868;-0,0000;VidyutVanika;-15664,2136;-2293,9141;-2293,9141;719,1931;-719,1931;-101,1627
797;0,2612;-0,0402;8478,3648;268,9504;208,6003;default broker;16638,2958;0,0000;0,0000;-527,7995;527,7995;-0,0000;COLDPOWER22;3611,0930;0,0000;0,0000;-114,5510;114,5510;-0,0000;VidyutVanika;-11771,0240;-2357,3394;-2357,3394;373,4001;-373,4001;-60,3501
798;0,3158;-0,0450;-562,1236;177,8256;0,0000;default broker;14128,5735;0,0000;0,0000;4469,5197;4469,5197;-0,0000;COLDPOWER22;3050,5388;0,0000;0,0000;965,0262;965,0262;-0,0000;VidyutVanika;-17741,2359;1672,2966;562,1236;-5612,3715;-5612,3715;177,8256
799;0,3354;-0,0488;57091,5848;-474,9605;-351,9631;default broker;11984,3834;0,0000;0,0000;99,7014;-48,0633;-0,0000;COLDPOWER22;34883,1239;0,0000;0,0000;290,2023;-139,8987;-0,0000;VidyutVanika;10224,0776;-1937,7896;-1937,7896;85,0569;-85,0569;122,9975
800;0,3891;-0,0480;4814,1475;207,8600;170,4845;default broker;10329,9354;0,0000;0,0000;-446,0146;285,6182;-0,0000;COLDPOWER22;-14740,3845;0,0000;0,0000;636,4441;-407,5652;-0,0000;VidyutVanika;9224,5966;-950,7037;-950,7037;-398,2895;398,2895;-37,3754
