ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
612;0,3488;-0,0475;-19813,6499;7302,7456;5806,0472;default broker;8625,8276;0,0000;0,0000;3179,2338;3179,2338;-0,0000;COLDPOWER22;-272,0445;0,0000;0,0000;-100,2678;-100,2678;-0,0000;IS3;31595,3481;0,0000;0,0000;11645,1431;11645,1431;-0,0000;TUC_TAC22;-59762,7811;3892,6602;3892,6602;-22026,8547;-22026,8547;1496,6984
613;0,2640;-0,0498;-25569,2741;7404,8165;5440,6995;default broker;10853,9284;0,0000;0,0000;3143,2784;3143,2784;-0,0000;COLDPOWER22;1009,9383;0,0000;0,0000;292,4764;292,4764;-0,0000;IS3;22476,7817;0,0000;0,0000;6509,2361;6509,2361;-0,0000;TUC_TAC22;-59909,9226;6360,3349;6360,3349;-17349,8074;-17349,8074;1964,1170
614;0,1805;-0,0373;7763,4659;229,5432;229,5432;default broker;12354,9950;0,0000;0,0000;-365,3014;365,3014;-0,0000;COLDPOWER22;14039,7333;0,0000;0,0000;-415,1143;415,1143;-0,0000;IS3;13967,0791;0,0000;0,0000;-412,9661;412,9661;-0,0000;TUC_TAC22;-32598,3415;-2303,1172;0,0000;963,8386;-963,8386;-0,0000
615;0,2167;-0,0415;-2715,9971;595,8150;0,0000;default broker;14930,2864;0,0000;0,0000;3275,2940;3275,2940;-0,0000;COLDPOWER22;-267,7100;0,0000;0,0000;-58,7282;-58,7282;-0,0000;IS3;10846,6900;0,0000;0,0000;2379,4653;2379,4653;-0,0000;TUC_TAC22;-28225,2634;9090,8964;2715,9971;-6191,8462;-6191,8462;595,8150
616;0,1767;-0,0357;-3167,6487;569,7634;0,0000;default broker;16730,5135;0,0000;0,0000;3009,3093;3009,3093;-0,0000;COLDPOWER22;-206,2790;0,0000;0,0000;-37,1033;-37,1033;-0,0000;IS3;3240,2362;0,0000;0,0000;582,8197;582,8197;-0,0000;TUC_TAC22;-22932,1194;9733,3170;3167,6487;-4124,7892;-4124,7892;569,7634
617;0,2207;-0,0447;-42371,0494;11144,7188;8509,5199;default broker;17255,7695;0,0000;0,0000;4538,7287;4538,7287;-0,0000;COLDPOWER22;-272,3170;0,0000;0,0000;-71,6267;-71,6267;-0,0000;IS3;97,1362;0,0000;0,0000;25,5494;25,5494;-0,0000;TUC_TAC22;-59451,6381;8887,3740;8887,3740;-15637,3703;-15637,3703;2635,1989
618;0,3330;-0,0475;-44692,4033;16878,3027;13350,7765;default broker;18943,3554;0,0000;0,0000;7154,0499;7154,0499;-0,0000;COLDPOWER22;-337,6730;0,0000;0,0000;-127,5238;-127,5238;-0,0000;IS3;-609,9421;0,0000;0,0000;-230,3476;-230,3476;-0,0000;TUC_TAC22;-62688,1436;8524,2388;8524,2388;-23674,4812;-23674,4812;3527,5261
619;0,3022;-0,0496;-39410,0495;13462,3368;9810,8833;default broker;19664,4654;0,0000;0,0000;6717,3135;6717,3135;-0,0000;COLDPOWER22;3139,9700;0,0000;0,0000;1072,6029;1072,6029;-0,0000;IS3;-82,7816;0,0000;0,0000;-28,2779;-28,2779;-0,0000;TUC_TAC22;-62131,7033;9837,7146;9837,7146;-21223,9753;-21223,9753;3651,4535
620;0,2580;-0,0526;-18122,6012;5003,6860;1651,5468;default broker;20110,9553;0,0000;0,0000;5552,6745;5552,6745;-0,0000;COLDPOWER22;22854,1849;0,0000;0,0000;6310,0857;6310,0857;-0,0000;IS3;-2997,7762;0,0000;0,0000;-827,6919;-827,6919;-0,0000;TUC_TAC22;-58089,9652;11872,1826;11872,1826;-16038,7543;-16038,7543;3352,1392
621;0,2275;-0,0475;-5203,2086;1211,0265;0,0000;default broker;19610,7357;0,0000;0,0000;4564,3223;4564,3223;-0,0000;COLDPOWER22;23339,0854;0,0000;0,0000;5432,0811;5432,0811;-0,0000;IS3;-2899,4453;0,0000;0,0000;-674,8346;-674,8346;-0,0000;TUC_TAC22;-45253,5843;9804,9553;5203,2086;-10532,5953;-10532,5953;1211,0265
622;0,2638;-0,0411;-22645,1511;6486,8492;3151,9469;default broker;19635,4579;0,0000;0,0000;5624,7033;5624,7033;-0,0000;COLDPOWER22;18588,4374;0,0000;0,0000;5324,7775;5324,7775;-0,0000;IS3;-2521,5866;0,0000;0,0000;-722,3247;-722,3247;-0,0000;TUC_TAC22;-58347,4597;11194,4354;11194,4354;-16714,0053;-16714,0053;3334,9024
623;0,2271;-0,0401;1521,3674;58,6806;58,6806;default broker;19147,9078;0,0000;0,0000;-738,5527;738,5527;-0,0000;COLDPOWER22;16389,1508;0,0000;0,0000;-632,1449;632,1449;-0,0000;IS3;-2445,3177;0,0000;0,0000;94,3182;-94,3182;-0,0000;TUC_TAC22;-31570,3734;-709,7297;0,0000;1217,6988;-1217,6988;-0,0000
624;0,2651;-0,0501;-110,8196;29,3924;0,0000;default broker;17877,4920;0,0000;0,0000;4741,5962;4741,5962;-0,0000;COLDPOWER22;15690,8302;0,0000;0,0000;4161,6341;4161,6341;-0,0000;IS3;-469,8014;0,0000;0,0000;-124,6041;-124,6041;-0,0000;TUC_TAC22;-33209,3405;8834,6722;110,8196;-8808,0186;-8808,0186;29,3924
625;0,2602;-0,0635;-24362,2844;6933,4577;5023,2615;default broker;17562,2987;0,0000;0,0000;4998,1953;4998,1953;-0,0000;COLDPOWER22;16405,5544;0,0000;0,0000;4668,9882;4668,9882;-0,0000;IS3;-423,0928;0,0000;0,0000;-120,4114;-120,4114;-0,0000;TUC_TAC22;-57907,0447;6311,5956;6311,5956;-16480,2298;-16480,2298;1910,1962
626;0,2536;-0,0598;-17683,4015;4797,9862;3466,5937;default broker;17412,2717;0,0000;0,0000;4724,4213;4724,4213;-0,0000;COLDPOWER22;12057,2587;0,0000;0,0000;3271,4611;3271,4611;-0,0000;IS3;-456,4344;0,0000;0,0000;-123,8430;-123,8430;-0,0000;TUC_TAC22;-46696,4974;4682,5949;4682,5949;-12670,0256;-12670,0256;1331,3924
627;0,2520;-0,0508;843,1780;42,0803;42,0803;default broker;16735,5566;0,0000;0,0000;-835,2184;835,2184;-0,0000;COLDPOWER22;12155,7826;0,0000;0,0000;-606,6565;606,6565;-0,0000;IS3;-326,0126;0,0000;0,0000;16,2703;-16,2703;-0,0000;TUC_TAC22;-27722,1485;-5196,4775;0,0000;1383,5243;-1383,5243;-0,0000
628;0,3533;-0,0517;-23988,3980;9049,5251;7850,7752;default broker;16134,6910;0,0000;0,0000;6086,7463;6086,7463;-0,0000;COLDPOWER22;520,2617;0,0000;0,0000;196,2666;196,2666;-0,0000;IS3;155,7403;0,0000;0,0000;58,7524;58,7524;-0,0000;TUC_TAC22;-40799,0909;3010,2397;3010,2397;-15391,2904;-15391,2904;1198,7499
629;0,3429;-0,0538;-18420,0007;6655,4101;4718,3931;default broker;16131,6676;0,0000;0,0000;5828,6025;5828,6025;-0,0000;COLDPOWER22;4610,4007;0,0000;0,0000;1665,8038;1665,8038;-0,0000;IS3;547,3126;0,0000;0,0000;197,7519;197,7519;-0,0000;TUC_TAC22;-39709,3816;5171,4061;5171,4061;-14347,5683;-14347,5683;1937,0170
630;0,3822;-0,0517;-20512,4823;8259,6848;6497,5654;default broker;13766,2208;0,0000;0,0000;5543,1928;5543,1928;-0,0000;COLDPOWER22;1774,3602;0,0000;0,0000;714,4750;714,4750;-0,0000;IS3;705,8183;0,0000;0,0000;284,2092;284,2092;-0,0000;TUC_TAC22;-36758,8817;4205,8072;4205,8072;-14801,5619;-14801,5619;1762,1195
631;0,3013;-0,0489;1013,5168;48,5693;48,5693;default broker;11023,5135;0,0000;0,0000;-528,2634;528,2634;-0,0000;COLDPOWER22;10336,0350;0,0000;0,0000;-495,3184;495,3184;-0,0000;IS3;11429,6708;0,0000;0,0000;-547,7271;547,7271;-0,0000;TUC_TAC22;-31775,7024;-2805,3074;0,0000;1522,7396;-1522,7396;-0,0000
632;0,2586;-0,0515;26721,3958;661,2628;-0,0000;default broker;8957,4273;0,0000;0,0000;-221,6656;221,6656;-0,0000;COLDPOWER22;4735,0632;0,0000;0,0000;-117,1766;117,1766;-0,0000;IS3;20809,7595;0,0000;0,0000;-514,9701;514,9701;-0,0000;TUC_TAC22;-7780,8542;-3890,6075;0,0000;192,5494;-192,5494;-0,0000
633;0,3230;-0,0488;-12069,4474;4044,3918;2024,9710;default broker;8495,8074;0,0000;0,0000;2846,8887;2846,8887;-0,0000;COLDPOWER22;512,2196;0,0000;0,0000;171,6414;171,6414;-0,0000;IS3;14492,9459;0,0000;0,0000;4856,4900;4856,4900;-0,0000;TUC_TAC22;-35570,4203;5917,8031;5917,8031;-11919,4119;-11919,4119;2019,4208
634;0,3583;-0,0498;-23189,7951;8847,5610;6406,5552;default broker;8680,3688;0,0000;0,0000;3311,8056;3311,8056;-0,0000;COLDPOWER22;-2421,6889;0,0000;0,0000;-923,9426;-923,9426;-0,0000;IS3;17702,9748;0,0000;0,0000;6754,1843;6754,1843;-0,0000;TUC_TAC22;-47151,4497;6124,0411;6124,0411;-17989,6082;-17989,6082;2441,0058
635;0,2283;-0,0441;22783,3854;485,7740;-0,0000;default broker;9066,7367;0,0000;0,0000;-193,3157;193,3157;-0,0000;COLDPOWER22;-1170,0480;0,0000;0,0000;24,9471;-24,9471;-0,0000;IS3;22993,5852;0,0000;0,0000;-490,2558;490,2558;-0,0000;TUC_TAC22;-8106,8884;-3892,1283;0,0000;172,8503;-172,8503;-0,0000
636;0,2029;-0,0475;32101,3325;494,3177;-0,0000;default broker;10127,3236;0,0000;0,0000;-155,9473;155,9473;-0,0000;COLDPOWER22;-1140,0900;0,0000;0,0000;17,5559;-17,5559;-0,0000;IS3;43395,2950;0,0000;0,0000;-668,2297;668,2297;-0,0000;TUC_TAC22;-20281,1961;-2808,9333;0,0000;312,3034;-312,3034;-0,0000
637;0,2652;-0,0443;22491,0434;491,5902;-0,0000;default broker;12411,7287;0,0000;0,0000;-271,2851;271,2851;-0,0000;COLDPOWER22;3589,5043;0,0000;0,0000;-78,4564;78,4564;-0,0000;IS3;32029,6150;0,0000;0,0000;-700,0763;700,0763;-0,0000;TUC_TAC22;-25539,8047;-1913,6541;0,0000;558,2275;-558,2275;-0,0000
638;0,1605;-0,0374;37574,0385;-6,9638;18,3482;default broker;14080,8351;0,0000;0,0000;2,6097;-87,3471;-0,0000;COLDPOWER22;-9074,5165;0,0000;0,0000;-1,6818;56,2916;-0,0000;IS3;31776,0549;0,0000;0,0000;5,8892;-197,1152;-0,0000;TUC_TAC22;791,6649;-1521,0587;-1521,0587;0,1467;-14,4077;361,6710
639;0,2836;-0,0475;-28581,5998;8921,8059;6032,3260;default broker;16418,6417;0,0000;0,0000;5125,1132;5125,1132;-0,0000;COLDPOWER22;-23022,2809;0,0000;0,0000;-7186,4530;-7186,4530;-0,0000;IS3;15574,0516;0,0000;0,0000;4861,4727;4861,4727;-0,0000;TUC_TAC22;-37552,0122;8702,4336;8702,4336;-11721,9388;-11721,9388;2889,4799
640;0,2061;-0,0387;12263,0353;324,1193;-0,0000;default broker;18522,7753;0,0000;0,0000;-489,5679;489,5679;-0,0000;COLDPOWER22;-11526,7456;0,0000;0,0000;304,6587;-304,6587;-0,0000;IS3;9986,1043;0,0000;0,0000;-263,9386;263,9386;-0,0000;TUC_TAC22;-4719,0986;-482,9059;0,0000;124,7286;-124,7286;-0,0000
641;0,2557;-0,0531;-36419,7253;10639,5700;7463,9300;default broker;20312,2694;0,0000;0,0000;5933,9770;5933,9770;-0,0000;COLDPOWER22;-25370,6163;0,0000;0,0000;-7411,7101;-7411,7101;-0,0000;IS3;1626,2413;0,0000;0,0000;475,0862;475,0862;-0,0000;TUC_TAC22;-32987,6197;9967,8116;9967,8116;-9636,9230;-9636,9230;3175,6399
642;0,1628;-0,0360;17066,5731;323,6847;-0,0000;default broker;21608,9252;0,0000;0,0000;-409,8349;409,8349;-0,0000;COLDPOWER22;-7798,3701;0,0000;0,0000;147,9039;-147,9039;-0,0000;IS3;536,7626;0,0000;0,0000;-10,1802;10,1802;-0,0000;TUC_TAC22;2719,2553;-552,3398;0,0000;-51,5734;51,5734;-0,0000
643;0,2829;-0,0641;-30237,9942;9469,3115;5954,9964;default broker;22934,9426;0,0000;0,0000;7182,2924;7182,2924;-0,0000;COLDPOWER22;-27014,6430;0,0000;0,0000;-8459,8888;-8459,8888;-0,0000;IS3;291,1711;0,0000;0,0000;91,1830;91,1830;-0,0000;TUC_TAC22;-26449,4649;10558,6113;10558,6113;-8282,8980;-8282,8980;3514,3151
644;0,2641;-0,0720;-34326,1388;10244,1618;6105,1420;default broker;23703,2721;0,0000;0,0000;7073,9140;7073,9140;-0,0000;COLDPOWER22;-30088,6007;0,0000;0,0000;-8979,5271;-8979,5271;-0,0000;IS3;-92,0962;0,0000;0,0000;-27,4849;-27,4849;-0,0000;TUC_TAC22;-27848,7140;12941,6912;12941,6912;-8311,0639;-8311,0639;4139,0198
645;0,2577;-0,0353;-33314,8721;9695,2569;6288,6655;default broker;23442,6949;0,0000;0,0000;6822,2669;6822,2669;-0,0000;COLDPOWER22;-32660,4034;0,0000;0,0000;-9504,7942;-9504,7942;-0,0000;IS3;-113,6693;0,0000;0,0000;-33,0799;-33,0799;-0,0000;TUC_TAC22;-23983,4944;10867,4897;10867,4897;-6979,6498;-6979,6498;3406,5914
646;0,1742;-0,0354;1580,1406;53,4393;53,4393;default broker;23382,0675;0,0000;0,0000;-790,7661;790,7661;-0,0000;COLDPOWER22;-15718,0533;0,0000;0,0000;531,5742;-531,5742;-0,0000;IS3;-251,7972;0,0000;0,0000;8,5156;-8,5156;-0,0000;TUC_TAC22;-5832,0764;-559,3613;0,0000;197,2370;-197,2370;-0,0000
647;0,2666;-0,0533;-3907,2022;1056,9038;0,0000;default broker;22833,9114;0,0000;0,0000;6176,6056;6176,6056;-0,0000;COLDPOWER22;-16665,5193;0,0000;0,0000;-4508,0468;-4508,0468;-0,0000;IS3;-252,1459;0,0000;0,0000;-68,2058;-68,2058;-0,0000;TUC_TAC22;-9823,4485;10697,6046;3907,2022;-2657,2568;-2657,2568;1056,9038
648;0,2070;-0,0517;-20110,9700;4567,3044;2084,1556;default broker;21511,6981;0,0000;0,0000;4885,4170;4885,4170;-0,0000;COLDPOWER22;-13190,5921;0,0000;0,0000;-2995,6511;-2995,6511;-0,0000;IS3;937,1635;0,0000;0,0000;212,8346;212,8346;-0,0000;TUC_TAC22;-29369,2396;10489,5229;10489,5229;-6669,9049;-6669,9049;2483,1488
649;0,1837;-0,0350;2390,8697;78,0342;78,0342;default broker;19680,3425;0,0000;0,0000;-642,3351;642,3351;-0,0000;COLDPOWER22;-8382,1897;0,0000;0,0000;273,5814;-273,5814;-0,0000;IS3;906,1015;0,0000;0,0000;-29,5737;29,5737;-0,0000;TUC_TAC22;-9813,3846;-3442,4826;0,0000;320,2933;-320,2933;-0,0000
650;0,2666;-0,0535;-13654,5673;3827,2264;2238,7778;default broker;18541,1413;0,0000;0,0000;5196,8798;5196,8798;-0,0000;COLDPOWER22;-19630,9101;0,0000;0,0000;-5502,3301;-5502,3301;-0,0000;IS3;876,4306;0,0000;0,0000;245,6540;245,6540;-0,0000;TUC_TAC22;-13441,2292;5507,0985;5507,0985;-3767,4300;-3767,4300;1588,4486
651;0,1778;-0,0366;3387,4003;112,5735;112,5735;default broker;17457,3547;0,0000;0,0000;-580,1603;580,1603;-0,0000;COLDPOWER22;-8009,9625;0,0000;0,0000;266,1951;-266,1951;-0,0000;IS3;848,3278;0,0000;0,0000;-28,1925;28,1925;-0,0000;TUC_TAC22;-6908,3196;-5610,2105;0,0000;229,5842;-229,5842;-0,0000
652;0,2741;-0,0541;-21301,3391;6291,9302;5462,1653;default broker;16310,9582;0,0000;0,0000;4817,8854;4817,8854;-0,0000;COLDPOWER22;-19228,0424;0,0000;0,0000;-5679,5256;-5679,5256;-0,0000;IS3;1465,3258;0,0000;0,0000;432,8239;432,8239;-0,0000;TUC_TAC22;-19849,5807;2642,2579;2642,2579;-5863,1138;-5863,1138;829,7649
653;0,2323;-0,0517;-16058,6773;3988,1035;2706,4521;default broker;15778,8893;0,0000;0,0000;3918,6194;3918,6194;-0,0000;COLDPOWER22;-11005,8302;0,0000;0,0000;-2733,2506;-2733,2506;-0,0000;IS3;2031,3798;0,0000;0,0000;504,4845;504,4845;-0,0000;TUC_TAC22;-22863,1163;4939,5969;4939,5969;-5677,9567;-5677,9567;1281,6514
654;0,2654;-0,0528;-19573,5699;5577,3356;4372,3566;default broker;13231,1976;0,0000;0,0000;3770,1262;3770,1262;-0,0000;COLDPOWER22;-10054,2651;0,0000;0,0000;-2864,8842;-2864,8842;-0,0000;IS3;3914,0577;0,0000;0,0000;1115,2801;1115,2801;-0,0000;TUC_TAC22;-26664,5601;4009,8344;4009,8344;-7597,8577;-7597,8577;1204,9789
655;0,2698;-0,0479;-17320,9141;4972,7918;3308,2618;default broker;10515,2117;0,0000;0,0000;3018,8914;3018,8914;-0,0000;COLDPOWER22;-15201,5540;0,0000;0,0000;-4364,3287;-4364,3287;-0,0000;IS3;13960,6095;0,0000;0,0000;4008,0566;4008,0566;-0,0000;TUC_TAC22;-26595,1813;5569,8095;5569,8095;-7635,4110;-7635,4110;1664,5300
656;0,2383;-0,0517;10477,7597;431,5675;431,5675;default broker;8762,0519;0,0000;0,0000;-360,8993;360,8993;-0,0000;COLDPOWER22;-16142,0289;0,0000;0,0000;664,8725;-664,8725;-0,0000;IS3;20656,8813;0,0000;0,0000;-850,8344;850,8344;-0,0000;TUC_TAC22;-2799,1446;-4713,8614;0,0000;115,2937;-115,2937;-0,0000
657;0,2271;-0,0423;39952,2434;93,3333;56,7072;default broker;8030,9150;0,0000;0,0000;-18,7612;0,8306;-0,0000;COLDPOWER22;-16084,6055;0,0000;0,0000;37,5756;-1,6636;-0,0000;IS3;41903,6273;0,0000;0,0000;-97,8920;4,3340;-0,0000;TUC_TAC22;6102,3065;-4906,9892;-4906,9892;-14,2557;-101,3433;373,5818
658;0,2443;-0,0499;20208,7903;600,0393;-0,0000;default broker;8292,9552;0,0000;0,0000;-246,2344;246,2344;-0,0000;COLDPOWER22;-18555,5837;0,0000;0,0000;550,9523;-550,9523;-0,0000;IS3;26826,9754;0,0000;0,0000;-796,5465;796,5465;-0,0000;TUC_TAC22;3644,4434;-4185,8118;0,0000;-108,2108;108,2108;-0,0000
659;0,2214;-0,0475;-3849,2900;867,2140;0,0000;default broker;8547,2101;0,0000;0,0000;1925,6176;1925,6176;-0,0000;COLDPOWER22;-17046,8226;0,0000;0,0000;-3840,5118;-3840,5118;-0,0000;IS3;28463,4506;0,0000;0,0000;6412,5861;6412,5861;-0,0000;TUC_TAC22;-23813,1280;6362,4181;3849,2900;-5364,9059;-5364,9059;867,2140
660;0,1510;-0,0353;21005,4448;299,4758;-0,0000;default broker;9603,4934;0,0000;0,0000;-136,9175;-9,7360;-0,0000;COLDPOWER22;-17178,9904;0,0000;0,0000;244,9218;-252,8329;-0,0000;IS3;32288,5277;0,0000;0,0000;-460,3393;-32,7340;-0,0000;TUC_TAC22;-3707,5858;-4225,7190;-815,1766;52,8593;3,7587;4,8366
661;0,1800;-0,0503;-5255,4470;973,5379;0,0000;default broker;12112,8854;0,0000;0,0000;2243,8345;2243,8345;-0,0000;COLDPOWER22;-17901,1297;0,0000;0,0000;-3316,0698;-3316,0698;-0,0000;IS3;26387,6727;0,0000;0,0000;4888,1476;4888,1476;-0,0000;TUC_TAC22;-25854,8754;7564,3301;5255,4470;-4789,4503;-4789,4503;973,5379
662;0,1809;-0,0428;18601,7710;449,3614;-0,0000;default broker;13090,7078;0,0000;0,0000;-316,2311;316,2311;-0,0000;COLDPOWER22;-15253,7457;0,0000;0,0000;368,4835;-368,4835;-0,0000;IS3;22623,2267;0,0000;0,0000;-546,5074;546,5074;-0,0000;TUC_TAC22;-1858,4179;-2719,5130;0,0000;44,8936;-44,8936;-0,0000
663;0,1480;-0,0360;30720,3234;160,8512;56,5830;default broker;15426,2878;0,0000;0,0000;-80,7718;-33,5570;-0,0000;COLDPOWER22;-13456,9841;0,0000;0,0000;70,4606;29,2732;-0,0000;IS3;23276,5699;0,0000;0,0000;-121,8758;-50,6339;-0,0000;TUC_TAC22;5474,4498;-1841,8559;-1841,8559;-28,6642;-64,0353;210,5015
664;0,1682;-0,0435;-12415,6360;2242,5565;707,2294;default broker;17951,5785;0,0000;0,0000;3242,4782;3242,4782;-0,0000;COLDPOWER22;-12370,2847;0,0000;0,0000;-2234,3650;-2234,3650;-0,0000;IS3;13835,2141;0,0000;0,0000;2498,9657;2498,9657;-0,0000;TUC_TAC22;-31832,1439;8311,2888;8311,2888;-5749,6354;-5749,6354;1535,3271
665;0,2203;-0,0496;-33180,2568;8411,3497;6297,4224;default broker;18747,4504;0,0000;0,0000;4752,5660;4752,5660;-0,0000;COLDPOWER22;-28307,3341;0,0000;0,0000;-7176,0411;-7176,0411;-0,0000;IS3;3741,7545;0,0000;0,0000;948,5522;948,5522;-0,0000;TUC_TAC22;-27362,1277;7573,7837;7573,7837;-6936,4269;-6936,4269;2113,9273
666;0,2315;-0,0443;2522,1035;105,3942;105,3942;default broker;20359,3158;0,0000;0,0000;-850,7796;850,7796;-0,0000;COLDPOWER22;-11008,5225;0,0000;0,0000;460,0266;-460,0266;-0,0000;IS3;1892,6793;0,0000;0,0000;-79,0917;79,0917;-0,0000;TUC_TAC22;-8721,3691;-857,4053;0,0000;364,4505;-364,4505;-0,0000
667;0,2544;-0,0475;-2865,5781;737,1644;0,0000;default broker;21703,4277;0,0000;0,0000;5583,1645;5583,1645;-0,0000;COLDPOWER22;-10743,4584;0,0000;0,0000;-2763,7337;-2763,7337;-0,0000;IS3;4913,3847;0,0000;0,0000;1263,9586;1263,9586;-0,0000;TUC_TAC22;-18738,9322;8396,0983;2865,5781;-4820,5538;-4820,5538;737,1644
668;0,2536;-0,0493;-3548,4238;912,3324;0,0000;default broker;22796,4612;0,0000;0,0000;5861,1800;5861,1800;-0,0000;COLDPOWER22;-10778,0592;0,0000;0,0000;-2771,1382;-2771,1382;-0,0000;IS3;4652,5653;0,0000;0,0000;1196,2174;1196,2174;-0,0000;TUC_TAC22;-20219,3910;9838,3675;3548,4238;-5198,5915;-5198,5915;912,3324
669;0,2877;-0,0492;-22108,6188;6848,8349;4317,5403;default broker;22353,5379;0,0000;0,0000;6924,7062;6924,7062;-0,0000;COLDPOWER22;-31075,5018;0,0000;0,0000;-9626,6068;-9626,6068;-0,0000;IS3;4400,4823;0,0000;0,0000;1363,1868;1363,1868;-0,0000;TUC_TAC22;-17787,1372;7810,7305;7810,7305;-5510,1210;-5510,1210;2531,2946
670;0,2615;-0,0391;-7679,4540;2067,2887;0,0000;default broker;22351,2500;0,0000;0,0000;6016,8972;6016,8972;-0,0000;COLDPOWER22;-29465,4814;0,0000;0,0000;-7932,0294;-7932,0294;-0,0000;IS3;4603,6775;0,0000;0,0000;1239,2978;1239,2978;-0,0000;TUC_TAC22;-5168,9001;8364,0049;7679,4540;-1391,4542;-1391,4542;2067,2887
671;0,1437;-0,0351;6284,7479;180,8110;180,8110;default broker;21666,1281;0,0000;0,0000;-623,3302;623,3302;-0,0000;COLDPOWER22;-10922,1086;0,0000;0,0000;314,2269;-314,2269;-0,0000;IS3;5457,7435;0,0000;0,0000;-157,0182;157,0182;-0,0000;TUC_TAC22;-9917,0151;-936,7906;0,0000;285,3106;-285,3106;-0,0000
672;0,1850;-0,0357;2104,0539;70,7473;70,7473;default broker;20127,5143;0,0000;0,0000;-676,7736;676,7736;-0,0000;COLDPOWER22;-10447,0703;0,0000;0,0000;351,2754;-351,2754;-0,0000;IS3;-919,4048;0,0000;0,0000;30,9143;-30,9143;-0,0000;TUC_TAC22;-6656,9853;-639,6837;0,0000;223,8365;-223,8365;-0,0000
673;0,1954;-0,0351;1195,4870;40,5491;40,5491;default broker;18405,1507;0,0000;0,0000;-624,2740;624,2740;-0,0000;COLDPOWER22;-11665,6473;0,0000;0,0000;395,6806;-395,6806;-0,0000;IS3;184,3849;0,0000;0,0000;-6,2540;6,2540;-0,0000;TUC_TAC22;-5728,4012;-5048,8344;0,0000;194,2984;-194,2984;-0,0000
674;0,2299;-0,0496;11169,5450;429,0645;429,0645;default broker;17289,4145;0,0000;0,0000;-664,1519;664,1519;-0,0000;COLDPOWER22;5617,5432;0,0000;0,0000;-215,7911;215,7911;-0,0000;IS3;360,9051;0,0000;0,0000;-13,8637;13,8637;-0,0000;TUC_TAC22;-12098,3178;-4378,3947;0,0000;464,7422;-464,7422;-0,0000
675;0,2283;-0,0357;9510,0188;248,7291;248,7291;default broker;15995,3500;0,0000;0,0000;-418,3493;418,3493;-0,0000;COLDPOWER22;5977,5756;0,0000;0,0000;-156,3401;156,3401;-0,0000;IS3;362,3842;0,0000;0,0000;-9,4780;9,4780;-0,0000;TUC_TAC22;-12825,2910;-6796,4362;0,0000;335,4382;-335,4382;-0,0000
676;0,2220;-0,0368;4879,1560;155,7778;155,7778;default broker;14747,7563;0,0000;0,0000;-470,8547;470,8547;-0,0000;COLDPOWER22;7071,3432;0,0000;0,0000;-225,7682;225,7682;-0,0000;IS3;516,3991;0,0000;0,0000;-16,4872;16,4872;-0,0000;TUC_TAC22;-17456,3425;-6621,4354;0,0000;557,3322;-557,3322;-0,0000
677;0,2552;-0,0475;-6853,0143;1795,8103;768,3786;default broker;13811,2667;0,0000;0,0000;3619,1978;3619,1978;-0,0000;COLDPOWER22;4754,1180;0,0000;0,0000;1245,8012;1245,8012;-0,0000;IS3;621,8739;0,0000;0,0000;162,9600;162,9600;-0,0000;TUC_TAC22;-26040,2728;3876,7637;3876,7637;-6823,7693;-6823,7693;1027,4316
678;0,2852;-0,0475;-15752,8362;4740,2030;3686,9311;default broker;11678,4094;0,0000;0,0000;3514,1628;3514,1628;-0,0000;COLDPOWER22;4056,3891;0,0000;0,0000;1220,6124;1220,6124;-0,0000;IS3;-1288,1264;0,0000;0,0000;-387,6115;-387,6115;-0,0000;TUC_TAC22;-30199,5082;3361,8413;3361,8413;-9087,3668;-9087,3668;1053,2719
679;0,3304;-0,0401;-32185,6759;11668,4831;9673,2930;default broker;9697,6488;0,0000;0,0000;3515,7519;3515,7519;-0,0000;COLDPOWER22;-4331,3393;0,0000;0,0000;-1570,2687;-1570,2687;-0,0000;IS3;-8644,3042;0,0000;0,0000;-3133,8760;-3133,8760;-0,0000;TUC_TAC22;-28907,6811;5121,1101;5121,1101;-10480,0903;-10480,0903;1995,1901
680;0,2021;-0,0496;-30762,2195;7164,8622;5926,5339;default broker;8413,0529;0,0000;0,0000;1959,4934;1959,4934;-0,0000;COLDPOWER22;-22589,3925;0,0000;0,0000;-5261,3201;-5261,3201;-0,0000;IS3;-22586,9510;0,0000;0,0000;-5260,7514;-5260,7514;-0,0000;TUC_TAC22;6001,0709;4783,2202;4783,2202;1397,7160;1397,7160;1238,3283
681;0,2383;-0,0357;-24514,5507;6442,3830;4831,4369;default broker;7938,9416;0,0000;0,0000;2086,3406;2086,3406;-0,0000;COLDPOWER22;-24019,1854;0,0000;0,0000;-6312,2018;-6312,2018;-0,0000;IS3;-8058,5262;0,0000;0,0000;-2117,7672;-2117,7672;-0,0000;TUC_TAC22;-375,7807;5720,8511;5720,8511;-98,7545;-98,7545;1610,9461
