ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2
777;0,5177;-0,0407;-8020,6705;4216,6342;4216,6342;default broker;5096,8627;0,0000;0,0000;2679,5273;2679,5273;-0,0000;COLDPOWER22;-28091,1120;0,0000;0,0000;-14768,0848;-14768,0848;-0,0000;IS3;14973,5787;0,0000;0,0000;7871,9233;7871,9233;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
778;0,4420;-0,0522;-6881,9956;3089,0898;3089,0898;default broker;4952,8515;0,0000;0,0000;2223,1637;2223,1637;-0,0000;COLDPOWER22;-27665,6235;0,0000;0,0000;-12418,1416;-12418,1416;-0,0000;IS3;15830,7764;0,0000;0,0000;7105,8880;7105,8880;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
779;0,4263;-0,0530;-3647,8158;1568,3110;1568,3110;default broker;4865,9916;0,0000;0,0000;2092,0432;2092,0432;-0,0000;COLDPOWER22;-28203,2958;0,0000;0,0000;-12125,4859;-12125,4859;-0,0000;IS3;19689,4884;0,0000;0,0000;8465,1318;8465,1318;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
780;0,4521;-0,0484;-7022,4274;3224,0371;3224,0371;default broker;4964,7633;0,0000;0,0000;2279,3516;2279,3516;-0,0000;COLDPOWER22;-28794,5733;0,0000;0,0000;-13219,7553;-13219,7553;-0,0000;IS3;16807,3826;0,0000;0,0000;7716,3666;7716,3666;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
781;0,4136;-0,0498;2490,9496;117,7392;117,7392;default broker;5504,2158;0,0000;0,0000;-260,1665;260,1665;-0,0000;COLDPOWER22;-29401,2813;0,0000;0,0000;1389,7037;-1389,7037;-0,0000;IS3;26388,0151;0,0000;0,0000;-1247,2764;1247,2764;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
782;0,3299;-0,0491;-17984,6968;6256,1722;6256,1722;default broker;5709,8840;0,0000;0,0000;1986,2452;1986,2452;-0,0000;COLDPOWER22;-38002,6892;0,0000;0,0000;-13219,6484;-13219,6484;-0,0000;IS3;14308,1084;0,0000;0,0000;4977,2310;4977,2310;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
783;0,3980;-0,0491;-36280,2614;15755,2554;15755,2554;default broker;6342,6517;0,0000;0,0000;2754,3930;2754,3930;-0,0000;COLDPOWER22;-41638,4068;0,0000;0,0000;-18082,1116;-18082,1116;-0,0000;IS3;-984,5063;0,0000;0,0000;-427,5368;-427,5368;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
784;0,3314;-0,0450;-39916,6715;14823,3115;14823,3115;default broker;6238,5579;0,0000;0,0000;2316,7284;2316,7284;-0,0000;COLDPOWER22;-42884,2315;0,0000;0,0000;-15925,3339;-15925,3339;-0,0000;IS3;-3270,9979;0,0000;0,0000;-1214,7060;-1214,7060;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
785;0,3674;-0,0460;-51464,2326;21555,1798;21555,1798;default broker;5909,1745;0,0000;0,0000;2474,9872;2474,9872;-0,0000;COLDPOWER22;-52028,0361;0,0000;0,0000;-21791,3222;-21791,3222;-0,0000;IS3;-5345,3710;0,0000;0,0000;-2238,8449;-2238,8449;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
786;0,6045;-0,0392;-51450,3296;33750,9883;33750,9883;default broker;5403,7282;0,0000;0,0000;3544,8007;3544,8007;-0,0000;COLDPOWER22;-50932,1866;0,0000;0,0000;-33411,0908;-33411,0908;-0,0000;IS3;-5921,8712;0,0000;0,0000;-3884,6983;-3884,6983;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
787;0,4475;-0,0394;-52683,2740;26350,9459;26350,9459;default broker;5234,5008;0,0000;0,0000;2618,1753;2618,1753;-0,0000;COLDPOWER22;-52388,0155;0,0000;0,0000;-26203,2645;-26203,2645;-0,0000;IS3;-5529,7592;0,0000;0,0000;-2765,8567;-2765,8567;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
788;0,4405;-0,0354;-52037,4482;25627,8505;25627,8505;default broker;5524,0730;0,0000;0,0000;2720,5430;2720,5430;-0,0000;COLDPOWER22;-52049,4055;0,0000;0,0000;-25633,7393;-25633,7393;-0,0000;IS3;-5512,1157;0,0000;0,0000;-2714,6542;-2714,6542;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
789;0,3774;-0,0406;-45366,5338;19178,8576;19178,8576;default broker;5012,1406;0,0000;0,0000;2118,8996;2118,8996;-0,0000;COLDPOWER22;-45487,1210;0,0000;0,0000;-19229,8362;-19229,8362;-0,0000;IS3;-4891,5533;0,0000;0,0000;-2067,9209;-2067,9209;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
790;0,3408;-0,0350;-40715,1583;15532,4631;15532,4631;default broker;4721,3755;0,0000;0,0000;1801,1619;1801,1619;-0,0000;COLDPOWER22;-40770,5557;0,0000;0,0000;-15553,5967;-15553,5967;-0,0000;IS3;-4665,9781;0,0000;0,0000;-1780,0283;-1780,0283;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
791;0,3750;-0,0354;-40274,1831;16722,9026;16722,9026;default broker;4479,2228;0,0000;0,0000;1859,8914;1859,8914;-0,0000;COLDPOWER22;-40472,4318;0,0000;0,0000;-16805,2207;-16805,2207;-0,0000;IS3;-4280,9741;0,0000;0,0000;-1777,5733;-1777,5733;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
792;0,3641;-0,0400;-36922,6366;14807,6785;14807,6785;default broker;4310,9709;0,0000;0,0000;1728,8980;1728,8980;-0,0000;COLDPOWER22;-37070,5902;0,0000;0,0000;-14867,0147;-14867,0147;-0,0000;IS3;-4163,0174;0,0000;0,0000;-1669,5618;-1669,5618;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
793;0,2368;-0,0426;17913,9064;441,3477;441,3477;default broker;3602,8642;0,0000;0,0000;-88,7643;88,7643;-0,0000;COLDPOWER22;18456,5923;0,0000;0,0000;-454,7180;454,7180;-0,0000;IS3;-4145,5501;0,0000;0,0000;102,1346;-102,1346;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
794;0,2366;-0,0441;-7366,2921;1797,4946;1797,4946;default broker;3759,8926;0,0000;0,0000;917,4747;917,4747;-0,0000;COLDPOWER22;-4846,8635;0,0000;0,0000;-1182,7132;-1182,7132;-0,0000;IS3;-6279,3212;0,0000;0,0000;-1532,2561;-1532,2561;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
795;0,2376;-0,0599;-2906,0344;699,0393;699,0393;default broker;3725,5311;0,0000;0,0000;896,1671;896,1671;-0,0000;COLDPOWER22;-3748,9331;0,0000;0,0000;-901,7964;-901,7964;-0,0000;IS3;-2882,6325;0,0000;0,0000;-693,4100;-693,4100;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
796;0,2026;-0,0463;-9089,9538;1924,5460;1924,5460;default broker;3709,8073;0,0000;0,0000;785,4490;785,4490;-0,0000;COLDPOWER22;-5659,7659;0,0000;0,0000;-1198,2987;-1198,2987;-0,0000;IS3;-7139,9952;0,0000;0,0000;-1511,6963;-1511,6963;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
797;0,3162;-0,0651;-19760,6964;6639,1126;6639,1126;default broker;4272,7982;0,0000;0,0000;1435,5561;1435,5561;-0,0000;COLDPOWER22;-16497,6284;0,0000;0,0000;-5542,8013;-5542,8013;-0,0000;IS3;-7535,8662;0,0000;0,0000;-2531,8675;-2531,8675;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
798;0,3092;-0,0366;29385,8591;213,3849;213,3849;default broker;4388,5963;0,0000;0,0000;-31,8677;31,8677;-0,0000;COLDPOWER22;27761,1820;0,0000;0,0000;-201,5874;201,5874;-0,0000;IS3;-2763,9192;0,0000;0,0000;20,0702;-20,0702;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
799;0,4285;-0,0543;-46041,0843;21849,5021;21849,5021;default broker;4886,0765;0,0000;0,0000;2318,7624;2318,7624;-0,0000;COLDPOWER22;-49984,8915;0,0000;0,0000;-23721,0962;-23721,0962;-0,0000;IS3;-942,2693;0,0000;0,0000;-447,1684;-447,1684;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
800;0,4141;-0,0490;-43837,3450;20073,2305;20073,2305;default broker;5042,7356;0,0000;0,0000;2309,0813;2309,0813;-0,0000;COLDPOWER22;-51226,4226;0,0000;0,0000;-23456,7077;-23456,7077;-0,0000;IS3;2346,3421;0,0000;0,0000;1074,3959;1074,3959;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
801;0,3760;-0,0749;2816,7773;203,0828;203,0828;default broker;5097,3780;0,0000;0,0000;-367,5086;367,5086;-0,0000;COLDPOWER22;-2530,1449;0,0000;0,0000;182,4173;-182,4173;-0,0000;IS3;249,5442;0,0000;0,0000;-17,9915;17,9915;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
802;0,3319;-0,0483;11781,5995;430,8299;430,8299;default broker;4933,5353;0,0000;0,0000;-180,4097;180,4097;-0,0000;COLDPOWER22;6850,8898;0,0000;0,0000;-250,5236;250,5236;-0,0000;IS3;-2,8256;0,0000;0,0000;0,1033;-0,1033;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
803;0,2740;-0,0493;-9037,7073;2558,4282;2558,4282;default broker;4657,7939;0,0000;0,0000;1318,5458;1318,5458;-0,0000;COLDPOWER22;-15774,6032;0,0000;0,0000;-4465,5340;-4465,5340;-0,0000;IS3;2079,1019;0,0000;0,0000;588,5600;588,5600;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
804;0,3575;-0,0486;3624,4537;162,8788;162,8788;default broker;5010,5987;0,0000;0,0000;-225,1705;225,1705;-0,0000;COLDPOWER22;-13030,1887;0,0000;0,0000;585,5616;-585,5616;-0,0000;IS3;11644,0438;0,0000;0,0000;-523,2699;523,2699;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
805;0,2566;-0,0452;6475,8165;250,9729;250,9729;default broker;5499,3525;0,0000;0,0000;-213,1296;213,1296;-0,0000;COLDPOWER22;-10125,8814;0,0000;0,0000;392,4326;-392,4326;-0,0000;IS3;11102,3455;0,0000;0,0000;-430,2759;430,2759;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
806;0,2759;-0,0489;8787,2339;352,8854;352,8854;default broker;5485,3628;0,0000;0,0000;-220,2860;220,2860;-0,0000;COLDPOWER22;-4521,1393;0,0000;0,0000;181,5639;-181,5639;-0,0000;IS3;7823,0104;0,0000;0,0000;-314,1633;314,1633;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
807;0,4746;-0,0385;-34171,8428;17385,3967;17385,3967;default broker;6352,3953;0,0000;0,0000;3231,8688;3231,8688;-0,0000;COLDPOWER22;-45774,1812;0,0000;0,0000;-23288,2464;-23288,2464;-0,0000;IS3;5249,9430;0,0000;0,0000;2670,9810;2670,9810;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
808;0,3803;-0,0428;-35749,6067;14875,0331;14875,0331;default broker;6413,5729;0,0000;0,0000;2668,6198;2668,6198;-0,0000;COLDPOWER22;-47332,3071;0,0000;0,0000;-19694,4721;-19694,4721;-0,0000;IS3;5169,1275;0,0000;0,0000;2150,8192;2150,8192;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
809;0,3896;-0,0395;-53392,6086;23652,8452;23652,8452;default broker;6070,5193;0,0000;0,0000;2689,2309;2689,2309;-0,0000;COLDPOWER22;-57079,5583;0,0000;0,0000;-25286,1584;-25286,1584;-0,0000;IS3;-2383,5695;0,0000;0,0000;-1055,9177;-1055,9177;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
810;0,3720;-0,0351;9261,6262;238,9659;238,9659;default broker;5127,2289;0,0000;0,0000;-132,2913;132,2913;-0,0000;COLDPOWER22;12127,6774;0,0000;0,0000;-312,9150;312,9150;-0,0000;IS3;-7993,2801;0,0000;0,0000;206,2404;-206,2404;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
811;0,4090;-0,0359;-8006,8961;3338,7986;3338,7986;default broker;5017,4379;0,0000;0,0000;2092,2233;2092,2233;-0,0000;COLDPOWER22;-10057,8417;0,0000;0,0000;-4194,0232;-4194,0232;-0,0000;IS3;-2966,4923;0,0000;0,0000;-1236,9987;-1236,9987;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
812;0,4436;-0,0381;-53078,0180;26362,9616;26362,9616;default broker;5160,8264;0,0000;0,0000;2563,2959;2563,2959;-0,0000;COLDPOWER22;-39328,9852;0,0000;0,0000;-19534,0475;-19534,0475;-0,0000;IS3;-18909,8593;0,0000;0,0000;-9392,2100;-9392,2100;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
813;0,3518;-0,0447;-22674,0036;8490,9916;8490,9916;default broker;4738,3401;0,0000;0,0000;1774,4200;1774,4200;-0,0000;COLDPOWER22;-8658,5321;0,0000;0,0000;-3242,4588;-3242,4588;-0,0000;IS3;-18753,8116;0,0000;0,0000;-7022,9528;-7022,9528;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
814;0,3177;-0,0453;-22854,9510;7782,2276;7782,2276;default broker;4624,2059;0,0000;0,0000;1574,5657;1574,5657;-0,0000;COLDPOWER22;-9419,0777;0,0000;0,0000;-3207,2441;-3207,2441;-0,0000;IS3;-18060,0793;0,0000;0,0000;-6149,5493;-6149,5493;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
815;0,2092;-0,0394;449,8938;17,5157;17,5157;default broker;4534,0371;0,0000;0,0000;-176,5231;176,5231;-0,0000;COLDPOWER22;13654,7321;0,0000;0,0000;-531,6180;531,6180;-0,0000;IS3;-17738,8755;0,0000;0,0000;690,6255;-690,6255;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
816;0,2813;-0,0598;22499,7259;838,3244;838,3244;default broker;4170,2523;0,0000;0,0000;-155,3808;155,3808;-0,0000;COLDPOWER22;33422,1539;0,0000;0,0000;-1245,2867;1245,2867;-0,0000;IS3;-15092,6803;0,0000;0,0000;562,3430;-562,3430;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
817;0,2130;-0,0579;-8670,0898;1921,9348;1921,9348;default broker;3759,9009;0,0000;0,0000;833,4729;833,4729;-0,0000;COLDPOWER22;7727,8578;0,0000;0,0000;1713,0664;1713,0664;-0,0000;IS3;-20157,8486;0,0000;0,0000;-4468,4741;-4468,4741;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
818;0,1638;-0,0367;-3348,8565;559,9234;559,9234;default broker;3910,9422;0,0000;0,0000;653,9032;653,9032;-0,0000;COLDPOWER22;8008,8018;0,0000;0,0000;1339,0587;1339,0587;-0,0000;IS3;-15268,6006;0,0000;0,0000;-2552,8853;-2552,8853;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
819;0,2567;-0,0614;-3652,1050;951,0015;951,0015;default broker;3994,8221;0,0000;0,0000;1040,2444;1040,2444;-0,0000;COLDPOWER22;6760,5614;0,0000;0,0000;1760,4378;1760,4378;-0,0000;IS3;-14407,4884;0,0000;0,0000;-3751,6836;-3751,6836;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
820;0,2314;-0,0393;794,9769;30,6170;30,6170;default broker;3920,7102;0,0000;0,0000;-150,9985;150,9985;-0,0000;COLDPOWER22;9930,1596;0,0000;0,0000;-382,4407;382,4407;-0,0000;IS3;-13055,8929;0,0000;0,0000;502,8222;-502,8222;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
821;0,2759;-0,0617;8571,1033;455,3824;455,3824;default broker;4309,7176;0,0000;0,0000;-228,9752;228,9752;-0,0000;COLDPOWER22;15890,2001;0,0000;0,0000;-844,2458;844,2458;-0,0000;IS3;-11628,8144;0,0000;0,0000;617,8385;-617,8385;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
822;0,2947;-0,0617;9990,7633;516,4259;516,4259;default broker;4433,2727;0,0000;0,0000;-229,1573;229,1573;-0,0000;COLDPOWER22;14261,6990;0,0000;0,0000;-737,1919;737,1919;-0,0000;IS3;-8704,2084;0,0000;0,0000;449,9234;-449,9234;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
823;0,4098;-0,0786;-43475,7901;19708,0976;19708,0976;default broker;5045,9737;0,0000;0,0000;2287,4004;2287,4004;-0,0000;COLDPOWER22;-39288,9754;0,0000;0,0000;-17810,1642;-17810,1642;-0,0000;IS3;-9232,7884;0,0000;0,0000;-4185,3338;-4185,3338;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
824;0,4398;-0,0822;-31768,8522;14980,7344;14980,7344;default broker;5497,5254;0,0000;0,0000;2592,3810;2592,3810;-0,0000;COLDPOWER22;-28077,5668;0,0000;0,0000;-13240,0934;-13240,0934;-0,0000;IS3;-9188,8108;0,0000;0,0000;-4333,0219;-4333,0219;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
825;0,3418;-0,0594;-9663,4885;3396,6122;3396,6122;default broker;5130,4926;0,0000;0,0000;1803,3129;1803,3129;-0,0000;COLDPOWER22;5402,3583;0,0000;0,0000;1898,8708;1898,8708;-0,0000;IS3;-20196,3395;0,0000;0,0000;-7098,7958;-7098,7958;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
826;0,2869;-0,0576;-7776,8306;2291,2942;2291,2942;default broker;5216,4472;0,0000;0,0000;1536,9263;1536,9263;-0,0000;COLDPOWER22;23370,6767;0,0000;0,0000;6885,7222;6885,7222;-0,0000;IS3;-36363,9546;0,0000;0,0000;-10713,9426;-10713,9426;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
827;0,3748;-0,0512;-31309,9120;12716,5573;12716,5573;default broker;5215,4411;0,0000;0,0000;2118,2575;2118,2575;-0,0000;COLDPOWER22;-13701,6384;0,0000;0,0000;-5564,9364;-5564,9364;-0,0000;IS3;-22823,7146;0,0000;0,0000;-9269,8783;-9269,8783;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
828;0,3466;-0,0537;7191,1748;334,1053;334,1053;default broker;5148,1096;0,0000;0,0000;-239,1836;239,1836;-0,0000;COLDPOWER22;-6831,7669;0,0000;0,0000;317,4070;-317,4070;-0,0000;IS3;8874,8320;0,0000;0,0000;-412,3288;412,3288;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
829;0,2759;-0,0489;-854,8234;236,5952;236,5952;default broker;5618,0844;0,0000;0,0000;1554,9548;1554,9548;-0,0000;COLDPOWER22;-5902,2304;0,0000;0,0000;-1633,5998;-1633,5998;-0,0000;IS3;-570,6774;0,0000;0,0000;-157,9502;-157,9502;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
830;0,2962;-0,0496;-18281,1975;5748,6524;5748,6524;default broker;5906,6991;0,0000;0,0000;1857,4035;1857,4035;-0,0000;COLDPOWER22;-14566,2416;0,0000;0,0000;-4580,4582;-4580,4582;-0,0000;IS3;-9621,6550;0,0000;0,0000;-3025,5978;-3025,5978;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
831;0,3385;-0,0729;-31298,3282;11573,9479;11573,9479;default broker;6738,3893;0,0000;0,0000;2491,8189;2491,8189;-0,0000;COLDPOWER22;-14902,4549;0,0000;0,0000;-5510,8450;-5510,8450;-0,0000;IS3;-23134,2626;0,0000;0,0000;-8554,9218;-8554,9218;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
832;0,4323;-0,0727;-24943,0238;11404,9037;11404,9037;default broker;6703,8009;0,0000;0,0000;3065,2340;3065,2340;-0,0000;COLDPOWER22;-12582,6201;0,0000;0,0000;-5753,2548;-5753,2548;-0,0000;IS3;-19064,2046;0,0000;0,0000;-8716,8829;-8716,8829;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
833;0,4151;-0,0777;-27760,7048;12293,2312;12293,2312;default broker;6072,5715;0,0000;0,0000;2689,1077;2689,1077;-0,0000;COLDPOWER22;-17021,2812;0,0000;0,0000;-7537,5084;-7537,5084;-0,0000;IS3;-16811,9951;0,0000;0,0000;-7444,8306;-7444,8306;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
834;0,3522;-0,0574;2310,8031;127,3073;127,3073;default broker;5554,3341;0,0000;0,0000;-306,0006;306,0006;-0,0000;COLDPOWER22;10524,1738;0,0000;0,0000;-579,8000;579,8000;-0,0000;IS3;-13767,7049;0,0000;0,0000;758,4933;-758,4933;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
835;0,3855;-0,0625;-21397,3095;8706,9409;8706,9409;default broker;5517,4712;0,0000;0,0000;2245,1559;2245,1559;-0,0000;COLDPOWER22;-12590,1367;0,0000;0,0000;-5123,1476;-5123,1476;-0,0000;IS3;-14324,6441;0,0000;0,0000;-5828,9491;-5828,9491;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
836;0,3291;-0,0563;3298,5877;174,7517;174,7517;default broker;5354,0550;0,0000;0,0000;-283,6456;283,6456;-0,0000;COLDPOWER22;9494,9622;0,0000;0,0000;-503,0215;503,0215;-0,0000;IS3;-11550,4296;0,0000;0,0000;611,9155;-611,9155;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
837;0,3844;-0,0498;-18267,2511;7355,9540;7355,9540;default broker;4590,3344;0,0000;0,0000;1848,4603;1848,4603;-0,0000;COLDPOWER22;-11089,8949;0,0000;0,0000;-4465,7380;-4465,7380;-0,0000;IS3;-11767,6906;0,0000;0,0000;-4738,6764;-4738,6764;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
838;0,3953;-0,0476;-24610,3762;10333,4978;10333,4978;default broker;4873,6012;0,0000;0,0000;2046,3461;2046,3461;-0,0000;COLDPOWER22;-18483,6042;0,0000;0,0000;-7760,9656;-7760,9656;-0,0000;IS3;-11000,3732;0,0000;0,0000;-4618,8783;-4618,8783;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
839;0,3360;-0,0354;-20537,5435;7323,0938;7323,0938;default broker;4930,0488;0,0000;0,0000;1757,9128;1757,9128;-0,0000;COLDPOWER22;-14864,4708;0,0000;0,0000;-5300,2402;-5300,2402;-0,0000;IS3;-10603,1215;0,0000;0,0000;-3780,7664;-3780,7664;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
840;0,2408;-0,0357;-4041,3150;989,3966;989,3966;default broker;4773,0543;0,0000;0,0000;1168,5413;1168,5413;-0,0000;COLDPOWER22;8265,2863;0,0000;0,0000;2023,5112;2023,5112;-0,0000;IS3;-17079,6556;0,0000;0,0000;-4181,4491;-4181,4491;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
841;0,2682;-0,0353;-27208,6302;8036,9737;8036,9737;default broker;3884,7411;0,0000;0,0000;1147,4875;1147,4875;-0,0000;COLDPOWER22;-14150,5456;0,0000;0,0000;-4179,8342;-4179,8342;-0,0000;IS3;-16942,8257;0,0000;0,0000;-5004,6270;-5004,6270;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
842;0,2187;-0,0361;-27945,9135;6892,1689;6892,1689;default broker;3918,9636;0,0000;0,0000;966,5155;966,5155;-0,0000;COLDPOWER22;-17194,1247;0,0000;0,0000;-4240,5059;-4240,5059;-0,0000;IS3;-14670,7523;0,0000;0,0000;-3618,1785;-3618,1785;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
843;0,2163;-0,0350;-30702,0062;7583,1664;7583,1664;default broker;3859,4091;0,0000;0,0000;953,2453;953,2453;-0,0000;COLDPOWER22;-21453,4067;0,0000;0,0000;-5298,8314;-5298,8314;-0,0000;IS3;-13108,0086;0,0000;0,0000;-3237,5803;-3237,5803;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
844;0,2722;-0,0351;-23569,3029;6971,7975;6971,7975;default broker;3801,9906;0,0000;0,0000;1124,6284;1124,6284;-0,0000;COLDPOWER22;-15619,9556;0,0000;0,0000;-4620,3813;-4620,3813;-0,0000;IS3;-11751,3379;0,0000;0,0000;-3476,0446;-3476,0446;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
845;0,2392;-0,0356;-34179,5064;9345,1966;9345,1966;default broker;4161,9512;0,0000;0,0000;1137,9407;1137,9407;-0,0000;COLDPOWER22;-22041,3018;0,0000;0,0000;-6026,4270;-6026,4270;-0,0000;IS3;-16300,1558;0,0000;0,0000;-4456,7104;-4456,7104;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
846;0,3084;-0,0352;-26521,3855;8882,6362;8882,6362;default broker;3932,1537;0,0000;0,0000;1316,9708;1316,9708;-0,0000;COLDPOWER22;-18828,6521;0,0000;0,0000;-6306,1587;-6306,1587;-0,0000;IS3;-11624,8871;0,0000;0,0000;-3893,4483;-3893,4483;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
847;0,4004;-0,0350;-15782,6492;6568,3158;6568,3158;default broker;4991,2062;0,0000;0,0000;2077,2063;2077,2063;-0,0000;COLDPOWER22;-11592,1310;0,0000;0,0000;-4824,3344;-4824,3344;-0,0000;IS3;-9181,7245;0,0000;0,0000;-3821,1877;-3821,1877;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
