ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2
749;0,1152;-0,0361;8678,7084;238,2320;238,2320;default broker;9766,3847;0,0000;0,0000;-268,0888;268,0888;-0,0000;Mertacor22;72,4144;0,0000;0,0000;-1,9878;1,9878;-0,0000;IS3;-1160,0906;0,0000;0,0000;31,8447;-31,8447;-0,0000
750;0,1206;-0,0355;9217,0242;241,8234;241,8234;default broker;7660,5033;0,0000;0,0000;-200,9856;200,9856;-0,0000;Mertacor22;3160,3932;0,0000;0,0000;-82,9180;82,9180;-0,0000;IS3;-1603,8724;0,0000;0,0000;42,0802;-42,0802;-0,0000
751;0,1162;-0,0351;-2950,2918;351,6072;351,6072;default broker;5076,0966;0,0000;0,0000;604,9545;604,9545;-0,0000;Mertacor22;-7914,3757;0,0000;0,0000;-943,2124;-943,2124;-0,0000;IS3;-112,0127;0,0000;0,0000;-13,3494;-13,3494;-0,0000
752;0,1111;-0,0353;8990,8434;236,3901;236,3901;default broker;3778,6894;0,0000;0,0000;-99,3505;99,3505;-0,0000;Mertacor22;2838,5747;0,0000;0,0000;-74,6327;74,6327;-0,0000;IS3;2373,5794;0,0000;0,0000;-62,4069;62,4069;-0,0000
753;0,1150;-0,0365;489,6852;17,6392;17,6392;default broker;2492,8682;0,0000;0,0000;-89,7967;89,7967;-0,0000;Mertacor22;5257,5773;0,0000;0,0000;-189,3855;189,3855;-0,0000;IS3;-7260,7603;0,0000;0,0000;261,5430;-261,5430;-0,0000
754;0,1186;-0,0353;-608,7786;72,5429;72,5429;default broker;2970,2999;0,0000;0,0000;353,9451;353,9451;-0,0000;Mertacor22;-1821,1756;0,0000;0,0000;-217,0138;-217,0138;-0,0000;IS3;-1757,9029;0,0000;0,0000;-209,4742;-209,4742;-0,0000
755;0,1251;-0,0359;-9031,0623;1211,2860;1211,2860;default broker;3674,2900;0,0000;0,0000;492,8120;492,8120;-0,0000;Mertacor22;-9321,8112;0,0000;0,0000;-1250,2826;-1250,2826;-0,0000;IS3;-3383,5411;0,0000;0,0000;-453,8155;-453,8155;-0,0000
756;0,1182;-0,0356;1175,7315;40,4588;40,4588;default broker;5437,1491;0,0000;0,0000;-187,1012;187,1012;-0,0000;Mertacor22;1423,5979;0,0000;0,0000;-48,9883;48,9883;-0,0000;IS3;-5685,0155;0,0000;0,0000;195,6306;-195,6306;-0,0000
757;0,1305;-0,0352;14225,9378;298,9681;298,9681;default broker;7080,3362;0,0000;0,0000;-148,7982;148,7982;-0,0000;Mertacor22;2419,5184;0,0000;0,0000;-50,8479;50,8479;-0,0000;IS3;4726,0832;0,0000;0,0000;-99,3220;99,3220;-0,0000
758;0,1250;-0,0354;-9801,8654;1321,4308;1321,4308;default broker;8727,0229;0,0000;0,0000;1176,5268;1176,5268;-0,0000;Mertacor22;-13324,4065;0,0000;0,0000;-1796,3194;-1796,3194;-0,0000;IS3;-5204,4818;0,0000;0,0000;-701,6381;-701,6381;-0,0000
759;0,1114;-0,0351;2356,5530;77,0497;77,0497;default broker;8618,4965;0,0000;0,0000;-281,7899;281,7899;-0,0000;Mertacor22;352,1865;0,0000;0,0000;-11,5151;11,5151;-0,0000;IS3;-6614,1300;0,0000;0,0000;216,2552;-216,2552;-0,0000
760;0,1096;-0,0366;10881,0131;280,0731;280,0731;default broker;12439,8413;0,0000;0,0000;-320,1968;320,1968;-0,0000;Mertacor22;2484,7619;0,0000;0,0000;-63,9568;63,9568;-0,0000;IS3;-4043,5900;0,0000;0,0000;104,0805;-104,0805;-0,0000
761;0,1259;-0,0360;16370,4862;321,1308;321,1308;default broker;14353,8388;0,0000;0,0000;-281,5713;281,5713;-0,0000;Mertacor22;2004,9843;0,0000;0,0000;-39,3307;39,3307;-0,0000;IS3;11,6630;0,0000;0,0000;-0,2288;0,2288;-0,0000
762;0,1544;-0,0351;13056,0313;287,4984;287,4984;default broker;15047,8493;0,0000;0,0000;-331,3590;331,3590;-0,0000;Mertacor22;-2836,4094;0,0000;0,0000;62,4587;-62,4587;-0,0000;IS3;844,5914;0,0000;0,0000;-18,5982;18,5982;-0,0000
763;0,1203;-0,0424;18997,2680;445,2199;445,2199;default broker;18031,4769;0,0000;0,0000;-422,5857;422,5857;-0,0000;Mertacor22;76,3535;0,0000;0,0000;-1,7894;1,7894;-0,0000;IS3;889,4377;0,0000;0,0000;-20,8449;20,8449;-0,0000
764;0,1221;-0,0358;8473,5849;231,8231;231,8231;default broker;17787,7768;0,0000;0,0000;-486,6437;486,6437;-0,0000;Mertacor22;-9625,5229;0,0000;0,0000;263,3382;-263,3382;-0,0000;IS3;311,3310;0,0000;0,0000;-8,5175;8,5175;-0,0000
765;0,1084;-0,0360;21192,0376;313,3560;313,3560;default broker;14742,5518;0,0000;0,0000;-217,9907;217,9907;-0,0000;Mertacor22;6209,8619;0,0000;0,0000;-91,8221;91,8221;-0,0000;IS3;239,6239;0,0000;0,0000;-3,5432;3,5432;-0,0000
766;0,1131;-0,0400;15333,8335;378,7151;378,7151;default broker;16482,8131;0,0000;0,0000;-407,0926;407,0926;-0,0000;Mertacor22;-1443,5523;0,0000;0,0000;35,6529;-35,6529;-0,0000;IS3;294,5726;0,0000;0,0000;-7,2754;7,2754;-0,0000
767;0,1036;-0,0372;22616,3431;330,9536;330,9536;default broker;17701,7943;0,0000;0,0000;-259,0371;259,0371;-0,0000;Mertacor22;4628,3568;0,0000;0,0000;-67,7285;67,7285;-0,0000;IS3;286,1920;0,0000;0,0000;-4,1880;4,1880;-0,0000
768;0,1013;-0,0384;21275,0563;364,1498;364,1498;default broker;19387,1626;0,0000;0,0000;-331,8360;331,8360;-0,0000;Mertacor22;1595,5329;0,0000;0,0000;-27,3096;27,3096;-0,0000;IS3;292,3609;0,0000;0,0000;-5,0041;5,0041;-0,0000
769;0,0977;-0,0408;10845,0566;324,6650;324,6650;default broker;15729,6239;0,0000;0,0000;-470,8927;470,8927;-0,0000;Mertacor22;-5186,9983;0,0000;0,0000;155,2815;-155,2815;-0,0000;IS3;302,4310;0,0000;0,0000;-9,0538;9,0538;-0,0000
770;0,1026;-0,0354;18113,3544;313,7654;313,7654;default broker;15391,0863;0,0000;0,0000;-266,6094;266,6094;-0,0000;Mertacor22;2787,3742;0,0000;0,0000;-48,2838;48,2838;-0,0000;IS3;-65,1061;0,0000;0,0000;1,1278;-1,1278;-0,0000
771;0,1270;-0,0351;16269,0266;305,5888;305,5888;default broker;15760,6152;0,0000;0,0000;-296,0391;296,0391;-0,0000;Mertacor22;298,7776;0,0000;0,0000;-5,6121;5,6121;-0,0000;IS3;209,6338;0,0000;0,0000;-3,9377;3,9377;-0,0000
772;0,1039;-0,0451;11734,1146;391,8882;391,8882;default broker;13640,0386;0,0000;0,0000;-455,5409;455,5409;-0,0000;Mertacor22;-1910,5127;0,0000;0,0000;63,8060;-63,8060;-0,0000;IS3;4,5887;0,0000;0,0000;-0,1533;0,1533;-0,0000
773;0,1157;-0,0412;9743,9193;306,4778;306,4778;default broker;14667,0673;0,0000;0,0000;-461,3268;461,3268;-0,0000;Mertacor22;-5138,6255;0,0000;0,0000;161,6264;-161,6264;-0,0000;IS3;215,4776;0,0000;0,0000;-6,7775;6,7775;-0,0000
774;0,1462;-0,0462;8302,1199;315,0299;315,0299;default broker;12933,3842;0,0000;0,0000;-490,7665;490,7665;-0,0000;Mertacor22;-4163,6908;0,0000;0,0000;157,9942;-157,9942;-0,0000;IS3;-467,5735;0,0000;0,0000;17,7424;-17,7424;-0,0000
775;0,1247;-0,0397;-8377,2006;1114,5026;1114,5026;default broker;8120,9933;0,0000;0,0000;1080,4168;1080,4168;-0,0000;Mertacor22;-13858,5213;0,0000;0,0000;-1843,7374;-1843,7374;-0,0000;IS3;-2639,6726;0,0000;0,0000;-351,1820;-351,1820;-0,0000
776;0,1340;-0,0351;-4249,1977;587,6532;587,6532;default broker;4423,8006;0,0000;0,0000;611,8004;611,8004;-0,0000;Mertacor22;-3826,7255;0,0000;0,0000;-529,2264;-529,2264;-0,0000;IS3;-4846,2728;0,0000;0,0000;-670,2272;-670,2272;-0,0000
777;0,1252;-0,0351;2444,2263;79,7020;79,7020;default broker;5617,8260;0,0000;0,0000;-183,1876;183,1876;-0,0000;Mertacor22;2274,4911;0,0000;0,0000;-74,1672;74,1672;-0,0000;IS3;-5448,0908;0,0000;0,0000;177,6528;-177,6528;-0,0000
778;0,1593;-0,0357;-5530,6862;911,4745;911,4745;default broker;5026,0894;0,0000;0,0000;828,3154;828,3154;-0,0000;Mertacor22;-7955,0001;0,0000;0,0000;-1311,0091;-1311,0091;-0,0000;IS3;-2601,7755;0,0000;0,0000;-428,7808;-428,7808;-0,0000
779;0,1350;-0,0380;2757,9740;97,1425;97,1425;default broker;9680,6514;0,0000;0,0000;-340,9758;340,9758;-0,0000;Mertacor22;-7817,0372;0,0000;0,0000;275,3348;-275,3348;-0,0000;IS3;894,3598;0,0000;0,0000;-31,5015;31,5015;-0,0000
780;0,1327;-0,0378;9095,8416;261,3590;261,3590;default broker;10131,1133;0,0000;0,0000;-291,1064;291,1064;-0,0000;Mertacor22;-2311,2645;0,0000;0,0000;66,4117;-66,4117;-0,0000;IS3;1275,9928;0,0000;0,0000;-36,6643;36,6643;-0,0000
781;0,1186;-0,0352;12460,3656;283,5563;283,5563;default broker;12109,5160;0,0000;0,0000;-275,5721;275,5721;-0,0000;Mertacor22;-2863,6748;0,0000;0,0000;65,1677;-65,1677;-0,0000;IS3;3214,5244;0,0000;0,0000;-73,1518;73,1518;-0,0000
782;0,1409;-0,0493;14160,8705;498,1839;498,1839;default broker;13084,0619;0,0000;0,0000;-460,3014;460,3014;-0,0000;Mertacor22;-2080,3717;0,0000;0,0000;73,1881;-73,1881;-0,0000;IS3;3157,1802;0,0000;0,0000;-111,0706;111,0706;-0,0000
783;0,1600;-0,0379;6002,4511;191,2824;191,2824;default broker;15401,8037;0,0000;0,0000;-490,8151;490,8151;-0,0000;Mertacor22;-8943,4410;0,0000;0,0000;285,0040;-285,0040;-0,0000;IS3;-455,9116;0,0000;0,0000;14,5287;-14,5287;-0,0000
784;0,1273;-0,0508;12788,5232;486,4593;486,4593;default broker;16826,8444;0,0000;0,0000;-640,0720;640,0720;-0,0000;Mertacor22;-4645,7595;0,0000;0,0000;176,7188;-176,7188;-0,0000;IS3;607,4382;0,0000;0,0000;-23,1062;23,1062;-0,0000
785;0,1214;-0,0351;8477,6063;225,7641;225,7641;default broker;18296,2074;0,0000;0,0000;-487,2397;487,2397;-0,0000;Mertacor22;-9298,4634;0,0000;0,0000;247,6240;-247,6240;-0,0000;IS3;-520,1377;0,0000;0,0000;13,8516;-13,8516;-0,0000
786;0,1262;-0,0362;18541,0967;327,6217;327,6217;default broker;19482,8144;0,0000;0,0000;-344,2618;344,2618;-0,0000;Mertacor22;-901,3370;0,0000;0,0000;15,9266;-15,9266;-0,0000;IS3;-40,3808;0,0000;0,0000;0,7135;-0,7135;-0,0000
787;0,1648;-0,0550;7493,2683;355,9807;355,9807;default broker;22090,9794;0,0000;0,0000;-1049,4702;1049,4702;-0,0000;Mertacor22;-14680,6698;0,0000;0,0000;697,4306;-697,4306;-0,0000;IS3;82,9587;0,0000;0,0000;-3,9411;3,9411;-0,0000
788;0,1228;-0,0543;23238,0879;721,0935;721,0935;default broker;22835,6328;0,0000;0,0000;-708,6050;708,6050;-0,0000;Mertacor22;299,0556;0,0000;0,0000;-9,2799;9,2799;-0,0000;IS3;103,3994;0,0000;0,0000;-3,2086;3,2086;-0,0000
789;0,1237;-0,0394;26673,7175;340,3216;340,3216;default broker;22695,5114;0,0000;0,0000;-289,5649;289,5649;-0,0000;Mertacor22;3848,6665;0,0000;0,0000;-49,1039;49,1039;-0,0000;IS3;129,5396;0,0000;0,0000;-1,6528;1,6528;-0,0000
790;0,1291;-0,0511;22932,8252;646,9314;646,9314;default broker;21716,2827;0,0000;0,0000;-612,6129;612,6129;-0,0000;Mertacor22;1117,2939;0,0000;0,0000;-31,5187;31,5187;-0,0000;IS3;99,2486;0,0000;0,0000;-2,7998;2,7998;-0,0000
791;0,1271;-0,0510;25070,6632;651,1764;651,1764;default broker;22757,4185;0,0000;0,0000;-591,0930;591,0930;-0,0000;Mertacor22;2227,6084;0,0000;0,0000;-57,8591;57,8591;-0,0000;IS3;85,6364;0,0000;0,0000;-2,2243;2,2243;-0,0000
792;0,1189;-0,0510;19649,5680;615,4397;615,4397;default broker;16965,1543;0,0000;0,0000;-531,3617;531,3617;-0,0000;Mertacor22;2711,7914;0,0000;0,0000;-84,9354;84,9354;-0,0000;IS3;-27,3776;0,0000;0,0000;0,8575;-0,8575;-0,0000
793;0,1253;-0,0509;15103,0661;540,5359;540,5359;default broker;15091,0498;0,0000;0,0000;-540,1059;540,1059;-0,0000;Mertacor22;65,4567;0,0000;0,0000;-2,3427;2,3427;-0,0000;IS3;-53,4404;0,0000;0,0000;1,9126;-1,9126;-0,0000
794;0,1080;-0,0478;12547,0400;441,8315;441,8315;default broker;14680,7488;0,0000;0,0000;-516,9679;516,9679;-0,0000;Mertacor22;-5656,2236;0,0000;0,0000;199,1783;-199,1783;-0,0000;IS3;3522,5149;0,0000;0,0000;-124,0418;124,0418;-0,0000
795;0,1278;-0,0509;16347,1383;565,0066;565,0066;default broker;13653,6131;0,0000;0,0000;-471,9102;471,9102;-0,0000;Mertacor22;-720,1129;0,0000;0,0000;24,8893;-24,8893;-0,0000;IS3;3413,6381;0,0000;0,0000;-117,9857;117,9857;-0,0000
796;0,1339;-0,0541;18569,9927;659,2200;659,2200;default broker;12621,5324;0,0000;0,0000;-448,0543;448,0543;-0,0000;Mertacor22;2547,3920;0,0000;0,0000;-90,4304;90,4304;-0,0000;IS3;3401,0684;0,0000;0,0000;-120,7352;120,7352;-0,0000
797;0,1209;-0,0396;172,9479;6,8172;6,8172;default broker;10618,7545;0,0000;0,0000;-418,5657;418,5657;-0,0000;Mertacor22;-10358,1822;0,0000;0,0000;408,2945;-408,2945;-0,0000;IS3;-87,6244;0,0000;0,0000;3,4539;-3,4539;-0,0000
798;0,1405;-0,0525;14332,4321;547,0341;547,0341;default broker;9030,8595;0,0000;0,0000;-344,6859;344,6859;-0,0000;Mertacor22;872,8810;0,0000;0,0000;-33,3157;33,3157;-0,0000;IS3;4428,6916;0,0000;0,0000;-169,0324;169,0324;-0,0000
799;0,1250;-0,0539;9961,8396;437,8841;437,8841;default broker;5705,4213;0,0000;0,0000;-250,7884;250,7884;-0,0000;Mertacor22;-2691,5166;0,0000;0,0000;118,3087;-118,3087;-0,0000;IS3;6947,9349;0,0000;0,0000;-305,4045;305,4045;-0,0000
800;0,1835;-0,0533;6548,9448;306,3884;306,3884;default broker;4209,6780;0,0000;0,0000;-196,9472;196,9472;-0,0000;Mertacor22;-12402,7443;0,0000;0,0000;580,2548;-580,2548;-0,0000;IS3;14742,0110;0,0000;0,0000;-689,6960;689,6960;-0,0000
801;0,1203;-0,0373;22807,8095;330,4400;330,4400;default broker;4149,8138;0,0000;0,0000;-60,1226;60,1226;-0,0000;Mertacor22;-7870,8585;0,0000;0,0000;114,0332;-114,0332;-0,0000;IS3;26528,8542;0,0000;0,0000;-384,3506;384,3506;-0,0000
802;0,1423;-0,0521;9905,2816;417,7855;417,7855;default broker;4179,5329;0,0000;0,0000;-176,2846;176,2846;-0,0000;Mertacor22;-17668,3739;0,0000;0,0000;745,2176;-745,2176;-0,0000;IS3;23394,1226;0,0000;0,0000;-986,7185;986,7185;-0,0000
803;0,1832;-0,0525;-26501,0783;5556,6368;5556,6368;default broker;4779,4412;0,0000;0,0000;1002,1335;1002,1335;-0,0000;Mertacor22;-55336,2410;0,0000;0,0000;-11602,6748;-11602,6748;-0,0000;IS3;24055,7214;0,0000;0,0000;5043,9045;5043,9045;-0,0000
804;0,1415;-0,0546;-145,5981;20,6259;20,6259;default broker;5448,7006;0,0000;0,0000;771,8826;771,8826;-0,0000;Mertacor22;-24977,2794;0,0000;0,0000;-3538,3716;-3538,3716;-0,0000;IS3;19382,9807;0,0000;0,0000;2745,8631;2745,8631;-0,0000
805;0,1501;-0,0554;-10475,5159;1682,1769;1682,1769;default broker;6561,0657;0,0000;0,0000;1053,5876;1053,5876;-0,0000;Mertacor22;-27325,6505;0,0000;0,0000;-4388,0013;-4388,0013;-0,0000;IS3;10289,0689;0,0000;0,0000;1652,2369;1652,2369;-0,0000
806;0,1354;-0,0529;6478,1717;300,8365;300,8365;default broker;8249,6003;0,0000;0,0000;-383,0990;383,0990;-0,0000;Mertacor22;-16494,3333;0,0000;0,0000;765,9720;-765,9720;-0,0000;IS3;14722,9047;0,0000;0,0000;-683,7095;683,7095;-0,0000
807;0,1438;-0,0375;3563,1415;120,8325;120,8325;default broker;10097,2305;0,0000;0,0000;-342,4151;342,4151;-0,0000;Mertacor22;-16961,2527;0,0000;0,0000;575,1863;-575,1863;-0,0000;IS3;10427,1638;0,0000;0,0000;-353,6037;353,6037;-0,0000
808;0,1550;-0,0376;1605,0426;57,8372;57,8372;default broker;12245,6532;0,0000;0,0000;-441,2680;441,2680;-0,0000;Mertacor22;-22292,7330;0,0000;0,0000;803,3112;-803,3112;-0,0000;IS3;11652,1224;0,0000;0,0000;-419,8804;419,8804;-0,0000
809;0,1656;-0,0521;-1553,9330;259,8160;259,8160;default broker;14367,3569;0,0000;0,0000;2402,2069;2402,2069;-0,0000;Mertacor22;-27250,9610;0,0000;0,0000;-4556,3319;-4556,3319;-0,0000;IS3;11329,6710;0,0000;0,0000;1894,3090;1894,3090;-0,0000
810;0,1289;-0,0533;25433,8772;709,5913;709,5913;default broker;15128,6892;0,0000;0,0000;-422,0822;422,0822;-0,0000;Mertacor22;-169,6674;0,0000;0,0000;4,7336;-4,7336;-0,0000;IS3;10474,8553;0,0000;0,0000;-292,2428;292,2428;-0,0000
811;0,1767;-0,0456;-15469,7576;2972,6272;2972,6272;default broker;16490,5282;0,0000;0,0000;3168,7757;3168,7757;-0,0000;Mertacor22;-42493,9651;0,0000;0,0000;-8165,5265;-8165,5265;-0,0000;IS3;10533,6793;0,0000;0,0000;2024,1236;2024,1236;-0,0000
812;0,1387;-0,0529;4729,5952;227,9053;227,9053;default broker;17402,4751;0,0000;0,0000;-838,5743;838,5743;-0,0000;Mertacor22;-23672,2325;0,0000;0,0000;1140,6956;-1140,6956;-0,0000;IS3;10999,3526;0,0000;0,0000;-530,0266;530,0266;-0,0000
813;0,1847;-0,0479;-3177,6272;596,9387;596,9387;default broker;17410,3815;0,0000;0,0000;3270,6578;3270,6578;-0,0000;Mertacor22;-31723,4126;0,0000;0,0000;-5959,4573;-5959,4573;-0,0000;IS3;11135,4040;0,0000;0,0000;2091,8608;2091,8608;-0,0000
814;0,1258;-0,0538;26915,0399;724,0975;724,0975;default broker;16978,6280;0,0000;0,0000;-456,7774;456,7774;-0,0000;Mertacor22;3120,2603;0,0000;0,0000;-83,9446;83,9446;-0,0000;IS3;6816,1516;0,0000;0,0000;-183,3755;183,3755;-0,0000
815;0,1250;-0,0509;33015,8932;589,3942;589,3942;default broker;16817,8651;0,0000;0,0000;-300,2297;300,2297;-0,0000;Mertacor22;5227,2657;0,0000;0,0000;-93,3163;93,3163;-0,0000;IS3;10970,7625;0,0000;0,0000;-195,8482;195,8482;-0,0000
816;0,1017;-0,0366;30486,6661;186,3526;186,3526;default broker;16002,1462;0,0000;0,0000;-97,8146;97,8146;-0,0000;Mertacor22;3590,6518;0,0000;0,0000;-21,9482;21,9482;-0,0000;IS3;10893,8681;0,0000;0,0000;-66,5898;66,5898;-0,0000
817;0,1158;-0,0508;19190,4987;606,6823;606,6823;default broker;15106,4742;0,0000;0,0000;-477,5713;477,5713;-0,0000;Mertacor22;-2668,7212;0,0000;0,0000;84,3681;-84,3681;-0,0000;IS3;6752,7457;0,0000;0,0000;-213,4791;213,4791;-0,0000
818;0,1346;-0,0539;25056,0391;721,9159;721,9159;default broker;14438,3936;0,0000;0,0000;-415,9997;415,9997;-0,0000;Mertacor22;4000,9472;0,0000;0,0000;-115,2755;115,2755;-0,0000;IS3;6616,6982;0,0000;0,0000;-190,6406;190,6406;-0,0000
819;0,1184;-0,0509;19840,4945;616,6706;616,6706;default broker;13723,7048;0,0000;0,0000;-426,5521;426,5521;-0,0000;Mertacor22;-388,8128;0,0000;0,0000;12,0848;-12,0848;-0,0000;IS3;6505,6025;0,0000;0,0000;-202,2033;202,2033;-0,0000
820;0,1145;-0,0375;17686,6182;349,6571;349,6571;default broker;13187,0307;0,0000;0,0000;-260,7021;260,7021;-0,0000;Mertacor22;-6200,8412;0,0000;0,0000;122,5880;-122,5880;-0,0000;IS3;10700,4286;0,0000;0,0000;-211,5430;211,5430;-0,0000
821;0,1254;-0,0383;13178,0430;331,5713;331,5713;default broker;11748,1166;0,0000;0,0000;-295,5930;295,5930;-0,0000;Mertacor22;-5215,1565;0,0000;0,0000;131,2180;-131,2180;-0,0000;IS3;6645,0830;0,0000;0,0000;-167,1962;167,1962;-0,0000
822;0,1262;-0,0540;11089,6233;475,9707;475,9707;default broker;9252,9210;0,0000;0,0000;-397,1388;397,1388;-0,0000;Mertacor22;-4877,5537;0,0000;0,0000;209,3464;-209,3464;-0,0000;IS3;6714,2560;0,0000;0,0000;-288,1784;288,1784;-0,0000
823;0,2248;-0,0521;-54343,1079;15166,8620;15166,8620;default broker;6490,7409;0,0000;0,0000;1811,5300;1811,5300;-0,0000;Mertacor22;-72832,2837;0,0000;0,0000;-20327,0890;-20327,0890;-0,0000;IS3;11998,4349;0,0000;0,0000;3348,6971;3348,6971;-0,0000
824;0,1798;-0,0525;5122,3204;242,6837;242,6837;default broker;4906,0583;0,0000;0,0000;-232,4377;232,4377;-0,0000;Mertacor22;-18491,4599;0,0000;0,0000;876,0825;-876,0825;-0,0000;IS3;18707,7220;0,0000;0,0000;-886,3285;886,3285;-0,0000
825;0,1483;-0,0542;2154,3505;112,0528;112,0528;default broker;3847,6844;0,0000;0,0000;-200,1270;200,1270;-0,0000;Mertacor22;-10644,0900;0,0000;0,0000;553,6238;-553,6238;-0,0000;IS3;8950,7561;0,0000;0,0000;-465,5496;465,5496;-0,0000
826;0,1898;-0,0418;-47960,8365;11405,1071;11405,1071;default broker;4071,3287;0,0000;0,0000;968,1637;968,1637;-0,0000;Mertacor22;-65171,8915;0,0000;0,0000;-15497,9032;-15497,9032;-0,0000;IS3;13139,7263;0,0000;0,0000;3124,6324;3124,6324;-0,0000
827;0,1380;-0,0521;-4055,2127;576,1863;576,1863;default broker;4447,9123;0,0000;0,0000;631,9832;631,9832;-0,0000;Mertacor22;-21241,6770;0,0000;0,0000;-3018,1312;-3018,1312;-0,0000;IS3;12738,5520;0,0000;0,0000;1809,9617;1809,9617;-0,0000
828;0,2235;-0,0525;-58308,9142;16430,3277;16430,3277;default broker;5479,2076;0,0000;0,0000;1543,9350;1543,9350;-0,0000;Mertacor22;-77037,8588;0,0000;0,0000;-21707,7831;-21707,7831;-0,0000;IS3;13249,7370;0,0000;0,0000;3733,5204;3733,5204;-0,0000
829;0,1556;-0,0550;-796,5134;124,6039;124,6039;default broker;6229,8350;0,0000;0,0000;974,5749;974,5749;-0,0000;Mertacor22;-20062,9266;0,0000;0,0000;-3138,5782;-3138,5782;-0,0000;IS3;13036,5782;0,0000;0,0000;2039,3994;2039,3994;-0,0000
830;0,1559;-0,0546;-559,8425;87,5868;87,5868;default broker;7474,4866;0,0000;0,0000;1169,3760;1169,3760;-0,0000;Mertacor22;-20652,3618;0,0000;0,0000;-3231,0414;-3231,0414;-0,0000;IS3;12618,0327;0,0000;0,0000;1974,0786;1974,0786;-0,0000
831;0,1900;-0,0567;-11914,8481;2405,8437;2405,8437;default broker;9433,4772;0,0000;0,0000;1904,8058;1904,8058;-0,0000;Mertacor22;-31732,1516;0,0000;0,0000;-6407,3496;-6407,3496;-0,0000;IS3;10383,8263;0,0000;0,0000;2096,7001;2096,7001;-0,0000
832;0,1805;-0,0575;14042,6610;609,8308;609,8308;default broker;12023,1465;0,0000;0,0000;-522,1293;522,1293;-0,0000;Mertacor22;-6188,9403;0,0000;0,0000;268,7672;-268,7672;-0,0000;IS3;8208,4548;0,0000;0,0000;-356,4686;356,4686;-0,0000
833;0,1927;-0,0504;-18840,1915;3985,2452;3985,2452;default broker;13910,5669;0,0000;0,0000;2942,4871;2942,4871;-0,0000;Mertacor22;-41490,8216;0,0000;0,0000;-8776,5083;-8776,5083;-0,0000;IS3;8740,0632;0,0000;0,0000;1848,7761;1848,7761;-0,0000
834;0,1728;-0,0538;13160,9816;534,1913;534,1913;default broker;15547,8802;0,0000;0,0000;-631,0732;631,0732;-0,0000;Mertacor22;-10287,9551;0,0000;0,0000;417,5780;-417,5780;-0,0000;IS3;7901,0566;0,0000;0,0000;-320,6961;320,6961;-0,0000
835;0,2210;-0,0563;-32129,9765;8133,7047;8133,7047;default broker;16487,7016;0,0000;0,0000;4173,8623;4173,8623;-0,0000;Mertacor22;-56399,8081;0,0000;0,0000;-14277,6135;-14277,6135;-0,0000;IS3;7782,1300;0,0000;0,0000;1970,0465;1970,0465;-0,0000
836;0,1994;-0,0529;-26991,0287;6109,7653;6109,7653;default broker;16882,7273;0,0000;0,0000;3821,6217;3821,6217;-0,0000;Mertacor22;-51519,4960;0,0000;0,0000;-11662,0983;-11662,0983;-0,0000;IS3;7645,7400;0,0000;0,0000;1730,7113;1730,7113;-0,0000
837;0,1401;-0,0558;16118,4817;640,1431;640,1431;default broker;17039,4676;0,0000;0,0000;-676,7199;676,7199;-0,0000;Mertacor22;-8698,5511;0,0000;0,0000;345,4617;-345,4617;-0,0000;IS3;7777,5652;0,0000;0,0000;-308,8848;308,8848;-0,0000
838;0,1341;-0,0399;20175,8598;397,3514;397,3514;default broker;16921,2626;0,0000;0,0000;-333,2540;333,2540;-0,0000;Mertacor22;-4494,1108;0,0000;0,0000;88,5088;-88,5088;-0,0000;IS3;7748,7079;0,0000;0,0000;-152,6061;152,6061;-0,0000
839;0,1235;-0,0358;23663,5001;286,7725;286,7725;default broker;16179,2856;0,0000;0,0000;-196,0731;196,0731;-0,0000;Mertacor22;2929,6545;0,0000;0,0000;-35,5038;35,5038;-0,0000;IS3;4554,5600;0,0000;0,0000;-55,1957;55,1957;-0,0000
840;0,1223;-0,0418;20599,5627;436,4007;436,4007;default broker;15577,2131;0,0000;0,0000;-330,0025;330,0025;-0,0000;Mertacor22;485,8397;0,0000;0,0000;-10,2925;10,2925;-0,0000;IS3;4536,5100;0,0000;0,0000;-96,1057;96,1057;-0,0000
841;0,1157;-0,0381;18444,5259;362,3211;362,3211;default broker;14833,5381;0,0000;0,0000;-291,3875;291,3875;-0,0000;Mertacor22;188,2378;0,0000;0,0000;-3,6977;3,6977;-0,0000;IS3;3422,7500;0,0000;0,0000;-67,2359;67,2359;-0,0000
842;0,1221;-0,0371;21995,4287;332,1188;332,1188;default broker;14078,5995;0,0000;0,0000;-212,5790;212,5790;-0,0000;Mertacor22;3442,5991;0,0000;0,0000;-51,9813;51,9813;-0,0000;IS3;4474,2300;0,0000;0,0000;-67,5584;67,5584;-0,0000
843;0,1330;-0,0424;8712,9363;293,7298;293,7298;default broker;13238,2673;0,0000;0,0000;-446,2875;446,2875;-0,0000;Mertacor22;-9376,8610;0,0000;0,0000;316,1120;-316,1120;-0,0000;IS3;4851,5300;0,0000;0,0000;-163,5544;163,5544;-0,0000
