ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
723;0,1489;-0,0353;-11227,8454;1798,2305;1340,2591;default broker;3835,1356;0,0000;0,0000;614,2281;614,2281;-0,0000;IS3;-1819,0971;0,0000;0,0000;-291,3431;-291,3431;-0,0000;VidyutVanika;1281,7344;1200,0000;0,0000;205,2802;205,2802;-0,0000;TUC_TAC22;-14525,6183;2715,1790;2715,1790;-2326,3955;-2326,3955;457,9714
724;0,1454;-0,0356;-10056,9368;1563,6706;1070,8220;default broker;3815,7431;0,0000;0,0000;593,2786;593,2786;-0,0000;IS3;-1953,8047;0,0000;0,0000;-303,7811;-303,7811;-0,0000;VidyutVanika;2689,9047;1200,0000;0,0000;418,2312;418,2312;-0,0000;TUC_TAC22;-14608,7800;3032,8038;3032,8038;-2271,3994;-2271,3994;492,8486
725;0,1424;-0,0358;-8315,6891;1253,5201;542,9318;default broker;4613,0942;0,0000;0,0000;695,3851;695,3851;-0,0000;IS3;-1564,4804;0,0000;0,0000;-235,8322;-235,8322;-0,0000;VidyutVanika;2285,2298;1200,0000;0,0000;344,4792;344,4792;-0,0000;TUC_TAC22;-13649,5327;4600,5661;4600,5661;-2057,5521;-2057,5521;710,5883
726;0,1998;-0,0355;-10399,0853;2186,2358;944,7934;default broker;4753,3658;0,0000;0,0000;999,3166;994,2943;-0,0000;IS3;-475,1014;0,0000;0,0000;-99,8822;-99,8822;-0,0000;VidyutVanika;251,5845;1200,0000;1200,0000;52,8915;52,8915;252,3317;TUC_TAC22;-14928,9342;4578,0612;4578,0612;-3138,5617;-3138,5617;978,1234
727;0,2174;-0,0492;8194,0738;335,8522;295,0604;default broker;4993,7319;0,0000;0,0000;-204,6791;154,9595;-0,0000;IS3;52,0657;0,0000;0,0000;-2,1340;1,6156;-0,0000;VidyutVanika;10529,7027;-1200,0000;-1200,0000;-431,5831;431,5831;-40,7918;TUC_TAC22;-7381,4265;-3900,9540;0,0000;302,5440;-229,0516;-0,0000
728;0,1626;-0,0472;29792,7725;518,9578;-0,0000;default broker;5233,7009;0,0000;0,0000;-91,1654;-3,0581;-0,0000;IS3;1926,9492;0,0000;0,0000;-33,5654;-1,1259;-0,0000;VidyutVanika;22898,5279;-77,3684;-77,3684;-398,8675;-54,2079;-1,4894;TUC_TAC22;-266,4056;-4328,2634;-1754,3988;4,6405;0,1557;18,3593
729;0,2120;-0,0363;21656,0852;317,6243;7,6766;default broker;5147,7421;0,0000;0,0000;-75,5006;4,6144;-0,0000;IS3;-385,9223;0,0000;0,0000;5,6602;-0,3459;-0,0000;VidyutVanika;16190,9455;-1,4211;-1,4211;-237,4685;9,3254;6,9531;TUC_TAC22;703,3200;-4175,1223;-4175,1223;-10,3154;-0,3575;18,6929
730;0,1626;-0,0486;17199,9151;540,8485;-0,0000;default broker;5264,0526;0,0000;0,0000;-165,5273;165,5149;-0,0000;IS3;-1872,7337;0,0000;0,0000;58,8878;-58,8834;-0,0000;VidyutVanika;14034,0818;-1,4211;-1,4211;-441,2994;441,2994;-0,0202;TUC_TAC22;-225,4855;-4040,9374;0,0000;7,0904;-7,0898;-0,0000
731;0,2299;-0,0489;3114,5053;142,5250;142,4644;default broker;5105,7389;0,0000;0,0000;-233,6472;233,4485;-0,0000;IS3;-1359,6520;0,0000;0,0000;62,2200;-62,1670;-0,0000;VidyutVanika;2134,5007;-1,4211;-1,4211;-97,6783;97,6783;-0,0606;TUC_TAC22;-2766,0823;-3720,8473;0,0000;126,5806;-126,4729;-0,0000
732;0,1966;-0,0517;5983,5773;273,6138;273,5573;default broker;5087,6542;0,0000;0,0000;-232,6455;232,5495;-0,0000;IS3;-690,7687;0,0000;0,0000;31,5871;-31,5741;-0,0000;VidyutVanika;5427,6207;-1,4211;-1,4211;-248,1913;248,1913;-0,0565;TUC_TAC22;-3840,9290;-3540,3809;0,0000;175,6359;-175,5634;-0,0000
733;0,2084;-0,0496;-1054,9904;220,9232;0,0000;default broker;5558,8335;0,0000;0,0000;1164,0628;1083,9725;-0,0000;IS3;1737,4732;0,0000;0,0000;363,8403;338,8073;-0,0000;VidyutVanika;-211,2315;1200,0000;0,0000;-44,2335;-44,2335;-0,0000;TUC_TAC22;-8140,0656;7641,2781;1054,9904;-1704,5928;-1704,5928;205,7231
734;0,2884;-0,0531;-14407,5577;4363,3487;1623,6402;default broker;5602,5147;0,0000;0,0000;1696,7293;1689,5578;-0,0000;IS3;-10480,6917;0,0000;0,0000;-3174,0919;-3174,0919;-0,0000;VidyutVanika;4654,1656;1200,0000;1200,0000;1409,5205;1409,5205;360,8283;TUC_TAC22;-14183,5464;7684,3525;7684,3525;-4295,5066;-4295,5066;2360,4378
735;0,1545;-0,0466;-12883,6757;2156,8617;593,6776;default broker;5926,1468;0,0000;0,0000;992,0988;992,0988;-0,0000;IS3;-13248,1406;0,0000;0,0000;-2217,8769;-2217,8769;-0,0000;VidyutVanika;-714,1055;1200,0000;0,0000;-119,5487;-119,5487;-0,0000;TUC_TAC22;-4847,5764;9132,8129;9132,8129;-811,5349;-811,5349;1563,1841
736;0,1628;-0,0378;-16957,1159;3048,9856;0,0000;default broker;6549,8391;0,0000;0,0000;1177,6982;1177,6982;-0,0000;IS3;-14581,5378;0,0000;0,0000;-2621,8432;-2621,8432;-0,0000;VidyutVanika;774,7229;1200,0000;0,0000;139,2996;139,2996;-0,0000;TUC_TAC22;-9700,1401;7862,1854;7862,1854;-1744,1402;-1744,1402;1485,1716
737;0,1681;-0,0354;-7837,0277;1378,8892;101,6326;default broker;5747,7055;0,0000;0,0000;1011,2825;1011,2825;-0,0000;IS3;-16393,1428;0,0000;0,0000;-2884,2985;-2884,2985;-0,0000;VidyutVanika;9382,1434;1200,0000;0,0000;1650,7452;1650,7452;-0,0000;TUC_TAC22;-6573,7337;7234,6207;7234,6207;-1156,6184;-1156,6184;1277,2566
738;0,2036;-0,0517;-16433,1802;3615,6585;1927,4854;default broker;4888,3858;0,0000;0,0000;1075,5516;1071,1473;-0,0000;IS3;-19263,7693;0,0000;0,0000;-4238,4499;-4238,4499;-0,0000;VidyutVanika;8551,5533;1200,0000;1200,0000;1881,5284;1881,5284;267,5000;TUC_TAC22;-10609,3500;6169,1725;6169,1725;-2334,2886;-2334,2886;1405,8671
739;0,2109;-0,0371;-9026,6030;1985,1884;436,7930;default broker;5211,8337;0,0000;0,0000;1146,2199;1143,9770;-0,0000;IS3;-18723,5455;0,0000;0,0000;-4117,8022;-4117,8022;-0,0000;VidyutVanika;8447,7626;290,5500;290,5500;1857,8861;1857,8861;62,5533;TUC_TAC22;-3962,6538;6684,9095;6684,9095;-871,4922;-871,4922;1481,9576
740;0,1620;-0,0354;-17521,5312;3144,8170;1678,6300;default broker;5288,2670;0,0000;0,0000;949,1540;949,1540;-0,0000;IS3;-20488,8510;0,0000;0,0000;-3677,4005;-3677,4005;-0,0000;VidyutVanika;5254,3271;0,0000;0,0000;943,0624;943,0624;-0,0000;TUC_TAC22;-7575,2744;7747,0492;7747,0492;-1359,6330;-1359,6330;1466,1870
741;0,2599;-0,0364;-21973,7532;6193,7345;4370,0448;default broker;4678,1676;0,0000;0,0000;1318,6335;1318,6335;-0,0000;IS3;-21204,2964;0,0000;0,0000;-5976,8480;-5976,8480;-0,0000;VidyutVanika;2346,7358;0,0000;0,0000;661,4736;661,4736;-0,0000;TUC_TAC22;-7794,3602;6125,5638;6125,5638;-2196,9937;-2196,9937;1823,6897
742;0,1552;-0,0357;-24270,3404;4355,3702;3130,1403;default broker;4619,2327;0,0000;0,0000;828,9323;828,9323;-0,0000;IS3;-20734,8565;0,0000;0,0000;-3720,9192;-3720,9192;-0,0000;VidyutVanika;817,0466;0,0000;0,0000;146,6209;146,6209;-0,0000;TUC_TAC22;-8971,7632;6203,0790;6203,0790;-1610,0042;-1610,0042;1225,2299
743;0,1386;-0,0351;-25881,7878;4256,5456;3211,5577;default broker;4449,2831;0,0000;0,0000;731,7337;731,7337;-0,0000;IS3;-19732,1782;0,0000;0,0000;-3245,1744;-3245,1744;-0,0000;VidyutVanika;-220,1354;0,0000;0,0000;-36,2037;-36,2037;-0,0000;TUC_TAC22;-10378,7572;5658,2298;5658,2298;-1706,9011;-1706,9011;1044,9879
744;0,1442;-0,0385;-25675,8473;4361,2678;3382,7642;default broker;4527,2878;0,0000;0,0000;768,9995;768,9995;-0,0000;IS3;-18641,4472;0,0000;0,0000;-3166,4133;-3166,4133;-0,0000;VidyutVanika;-953,0119;0,0000;0,0000;-161,8774;-161,8774;-0,0000;TUC_TAC22;-10608,6760;5139,3265;5139,3265;-1801,9766;-1801,9766;978,5036
745;0,1464;-0,0350;-26951,1204;4671,5444;4170,1051;default broker;3841,9781;0,0000;0,0000;665,9453;665,9453;-0,0000;IS3;-17277,9802;0,0000;0,0000;-2994,8607;-2994,8607;-0,0000;VidyutVanika;-1044,4335;0,0000;0,0000;-181,0358;-181,0358;-0,0000;TUC_TAC22;-12470,6848;2535,7316;2535,7316;-2161,5932;-2161,5932;501,4393
746;0,1331;-0,0358;-28502,4826;4604,7008;3691,6647;default broker;3788,7737;0,0000;0,0000;612,0930;563,5914;-0,0000;IS3;-19042,9490;0,0000;0,0000;-3076,4718;-2832,6956;-0,0000;VidyutVanika;-6163,0569;0,0000;0,0000;-995,6688;-916,7732;-0,0000;TUC_TAC22;-7085,2504;1435,0842;1435,0842;-1144,6532;-1032,3912;363,1804
747;0,1254;-0,0351;-16629,9533;2361,9527;563,5124;default broker;3615,7896;0,0000;0,0000;513,5507;186,2256;-0,0000;IS3;-16480,5554;0,0000;0,0000;-2340,7337;-848,8052;-0,0000;VidyutVanika;-471,1196;0,0000;0,0000;-66,9131;-24,2643;-0,0000;TUC_TAC22;-3294,0679;971,5626;971,5626;-467,8566;-162,6710;199,7985
748;0,1292;-0,0359;-13625,1943;1946,0552;585,7016;default broker;3702,0251;0,0000;0,0000;528,7517;253,7173;-0,0000;IS3;-15912,8527;0,0000;0,0000;-2272,7961;-1090,5831;-0,0000;VidyutVanika;705,4295;0,0000;0,0000;100,7549;48,3464;-0,0000;TUC_TAC22;-2119,7963;1616,4241;1616,4241;-302,7656;-142,1839;282,8868
749;0,1392;-0,0362;-9498,6798;1412,7289;859,7884;default broker;4482,3496;0,0000;0,0000;666,6553;666,6553;-0,0000;IS3;-14603,0854;0,0000;0,0000;-2171,9019;-2171,9019;-0,0000;VidyutVanika;1364,2056;0,0000;0,0000;202,8969;202,8969;-0,0000;TUC_TAC22;-742,1496;3575,3792;3575,3792;-110,3791;-110,3791;552,9405
750;0,1963;-0,0499;-12484,2390;2606,4542;1764,0114;default broker;4757,2686;0,0000;0,0000;993,2206;993,2206;-0,0000;IS3;-13658,9676;0,0000;0,0000;-2851,7136;-2851,7136;-0,0000;VidyutVanika;34,9864;0,0000;0,0000;7,3045;7,3045;-0,0000;TUC_TAC22;-3617,5265;3875,2861;3875,2861;-755,2657;-755,2657;842,4428
751;0,1428;-0,0394;12375,0729;334,0827;-0,0000;default broker;5139,4391;0,0000;0,0000;-138,7465;122,9768;-0,0000;IS3;-9885,6151;0,0000;0,0000;266,8763;-236,5436;-0,0000;VidyutVanika;14636,4402;-1200,0000;-1200,0000;-395,1316;395,1316;-18,9856;TUC_TAC22;2484,8087;-4145,0564;0,0000;-67,0810;59,4567;-0,0000
752;0,1937;-0,0366;31012,1104;172,8485;91,2284;default broker;5304,4126;0,0000;0,0000;-29,5646;32,0551;-0,0000;IS3;-4741,9351;0,0000;0,0000;26,4296;-28,6560;-0,0000;VidyutVanika;25219,8893;-1200,0000;-1200,0000;-140,5651;9,8715;165,5902;TUC_TAC22;5229,7435;-4042,9033;-4042,9033;-29,1484;-17,3171;223,0044
753;0,2425;-0,0563;11887,8782;528,5377;513,8467;default broker;5096,0561;0,0000;0,0000;-226,5718;213,9764;-0,0000;IS3;-4520,6006;0,0000;0,0000;200,9869;-189,8138;-0,0000;VidyutVanika;23650,0407;-444,9474;-444,9474;-1051,4860;1051,4860;-14,6910;TUC_TAC22;-12337,6180;-3402,9400;0,0000;548,5332;-518,0397;-0,0000
754;0,1831;-0,0357;16120,3986;315,7776;-0,0000;default broker;5085,6335;0,0000;0,0000;-99,6209;99,6178;-0,0000;IS3;-7274,9362;0,0000;0,0000;142,5065;-142,5021;-0,0000;VidyutVanika;12991,3059;-1,4211;-1,4211;-254,4828;254,4828;-0,0049;TUC_TAC22;5318,3954;-3382,6163;0,0000;-104,1804;104,1772;-0,0000
755;0,1488;-0,0389;33711,7242;176,3161;91,7870;default broker;5291,0084;0,0000;0,0000;-27,6726;-31,8090;-0,0000;IS3;-3627,6992;0,0000;0,0000;18,9733;-19,2103;-0,0000;VidyutVanika;32063,8896;-1,4211;-1,4211;-167,6977;-455,4278;207,8277;TUC_TAC22;-15,4745;-3466,3338;-3466,3338;0,0809;0,0930;294,4986
756;0,1852;-0,0374;27934,0612;265,8007;81,4115;default broker;4806,1733;0,0000;0,0000;-45,7321;22,9146;-0,0000;IS3;-5110,5522;0,0000;0,0000;48,6284;-24,3658;-0,0000;VidyutVanika;26388,7095;-1,4211;-1,4211;-251,0963;17,9415;114,1835;TUC_TAC22;1849,7306;-3460,5884;-3460,5884;-17,6007;-5,5943;165,9215
757;0,1334;-0,0403;40040,4482;11,6904;29,0983;default broker;5529,7121;0,0000;0,0000;-1,6145;11,2365;-0,0000;IS3;-4623,3502;0,0000;0,0000;1,3499;-9,3947;-0,0000;VidyutVanika;35080,8186;-1,4211;-1,4211;-10,2423;-253,8301;371,0299;TUC_TAC22;4053,2676;-1360,1999;-1360,1999;-1,1834;-39,8878;423,1891
758;0,1391;-0,0353;23542,5040;277,9739;72,8283;default broker;5759,7055;0,0000;0,0000;-68,0067;23,0723;-0,0000;IS3;-7234,7103;0,0000;0,0000;85,4225;-28,9809;-0,0000;VidyutVanika;23584,7177;-1,4211;-1,4211;-278,4723;11,0237;83,2991;TUC_TAC22;1432,7911;-2268,4438;-2268,4438;-16,9174;-1,9422;104,7572
759;0,1344;-0,0355;13772,7942;299,0069;-0,0000;default broker;6533,7480;0,0000;0,0000;-141,8474;141,8367;-0,0000;IS3;-9510,7103;0,0000;0,0000;206,4772;-206,4616;-0,0000;VidyutVanika;15406,7088;-1,4211;-1,4211;-334,4791;334,4791;-0,0113;TUC_TAC22;1343,0477;-797,0746;0,0000;-29,1575;29,1553;-0,0000
760;0,1348;-0,0475;2746,7480;122,8225;122,7629;default broker;6411,9691;0,0000;0,0000;-286,7151;286,4367;-0,0000;IS3;-12725,1599;0,0000;0,0000;569,0133;-568,4607;-0,0000;VidyutVanika;10233,5002;-1,4211;-1,4211;-457,5972;457,5972;-0,0596;TUC_TAC22;-1173,5614;-2109,1558;0,0000;52,4765;-52,4256;-0,0000
761;0,1935;-0,0508;-4277,3495;845,7664;0,0000;default broker;5771,4617;0,0000;0,0000;1141,1993;1131,7940;-0,0000;IS3;-17217,6636;0,0000;0,0000;-3404,4731;-2208,0188;-0,0000;VidyutVanika;3808,6605;1200,0000;0,0000;753,0919;753,0919;-0,0000;TUC_TAC22;3360,1919;6091,5493;4277,3495;664,4155;431,3185;838,7959
762;0,1484;-0,0505;-4071,4996;620,8413;0,0000;default broker;4953,3506;0,0000;0,0000;755,3101;755,3101;-0,0000;IS3;-17785,4623;0,0000;0,0000;-2712,0106;-2712,0106;-0,0000;VidyutVanika;6339,7715;1200,0000;0,0000;966,7181;966,7181;-0,0000;TUC_TAC22;2420,8405;5407,7885;4071,4996;369,1411;369,1411;620,8413
763;0,2021;-0,0508;-4098,6074;845,1707;0,0000;default broker;5204,7067;0,0000;0,0000;1073,2586;1051,7604;-0,0000;IS3;-17983,8887;0,0000;0,0000;-3708,4439;-3708,4439;-0,0000;VidyutVanika;7092,8145;1200,0000;0,0000;1462,6038;1462,6038;-0,0000;TUC_TAC22;1587,7602;6141,6114;4098,6074;327,4108;327,4108;828,2413
764;0,1408;-0,0499;-13933,6365;2155,5171;1192,8532;default broker;5241,6022;0,0000;0,0000;810,8697;810,8697;-0,0000;IS3;-20135,3036;0,0000;0,0000;-3114,9076;-3114,9076;-0,0000;VidyutVanika;4935,4589;1200,0000;0,0000;763,5097;763,5097;-0,0000;TUC_TAC22;-3975,3941;5916,2129;5916,2129;-614,9888;-614,9888;962,6639
765;0,1406;-0,0362;-19723,3601;3161,4898;2504,9715;default broker;4909,9273;0,0000;0,0000;787,0203;787,0203;-0,0000;IS3;-22010,9142;0,0000;0,0000;-3528,1656;-3528,1656;-0,0000;VidyutVanika;2915,6253;1200,0000;0,0000;467,3504;467,3504;-0,0000;TUC_TAC22;-5537,9985;3724,0613;3724,0613;-887,6949;-887,6949;656,5183
766;0,1280;-0,0372;-22258,4578;3343,9420;1347,3556;default broker;4655,1575;0,0000;0,0000;699,3556;473,8170;-0,0000;IS3;-21511,0283;0,0000;0,0000;-3231,6539;-2189,4622;-0,0000;VidyutVanika;2342,1793;1200,0000;0,0000;351,8713;238,3946;-0,0000;TUC_TAC22;-7744,7662;3957,7104;3957,7104;-1163,5150;-771,6724;750,7311
767;0,1333;-0,0384;-26795,3031;4290,1219;3118,4703;default broker;4726,1518;0,0000;0,0000;756,6911;692,2922;-0,0000;IS3;-20337,2756;0,0000;0,0000;-3256,1450;-2979,0276;-0,0000;VidyutVanika;293,1928;1200,0000;0,0000;46,9423;42,9472;-0,0000;TUC_TAC22;-11477,3722;3172,5263;3172,5263;-1837,6103;-1654,3847;657,4377
768;0,1387;-0,0356;-28021,2932;4672,0626;4081,1816;default broker;4446,8347;0,0000;0,0000;741,4322;741,4322;-0,0000;IS3;-19057,7337;0,0000;0,0000;-3177,5452;-3177,5452;-0,0000;VidyutVanika;-3454,9530;1200,0000;0,0000;-576,0532;-576,0532;-0,0000;TUC_TAC22;-9955,4411;3082,7861;3082,7861;-1659,8964;-1659,8964;590,8810
769;0,1218;-0,0355;-32822,9859;5076,1621;2371,8367;default broker;3665,6816;0,0000;0,0000;566,9074;386,6023;-0,0000;IS3;-18067,8678;0,0000;0,0000;-2794,2438;-1905,5335;-0,0000;VidyutVanika;-3736,1779;1200,0000;0,0000;-577,8099;-394,0372;-0,0000;TUC_TAC22;-14684,6217;2046,8396;2046,8396;-2271,0158;-1456,7408;616,3121
770;0,1238;-0,0378;-23019,4251;3379,7567;1146,6670;default broker;3652,9390;0,0000;0,0000;536,3316;281,1858;-0,0000;IS3;-17966,8854;0,0000;0,0000;-2637,9330;-1383,0050;-0,0000;VidyutVanika;-2985,4458;1200,0000;0,0000;-438,3290;-229,8053;-0,0000;TUC_TAC22;-5720,0329;1848,8475;1848,8475;-839,8263;-420,3297;415,4811
771;0,1183;-0,0355;-19476,2844;2683,8705;0,0000;default broker;3887,9959;0,0000;0,0000;535,7735;535,7735;-0,0000;IS3;-16591,8838;0,0000;0,0000;-2286,3944;-2286,3944;-0,0000;VidyutVanika;-2810,3118;1200,0000;0,0000;-387,2665;-387,2665;-0,0000;TUC_TAC22;-3962,0848;879,5305;738,4000;-545,9831;-26,3291;115,5890
772;0,1259;-0,0353;-11138,7987;1526,0025;0,0000;default broker;3751,8778;0,0000;0,0000;514,0029;514,0029;-0,0000;IS3;-14140,5176;0,0000;0,0000;-1937,2345;-1937,2345;-0,0000;VidyutVanika;-1462,4480;1200,0000;0,0000;-200,3537;-200,3537;-0,0000;TUC_TAC22;712,2891;895,4433;0,0000;97,5828;97,5828;-0,0000
773;0,1433;-0,0482;-23955,5511;4007,8784;3504,2542;default broker;4409,3156;0,0000;0,0000;737,6996;737,6996;-0,0000;IS3;-13927,9221;0,0000;0,0000;-2330,2081;-2330,2081;-0,0000;VidyutVanika;-1579,7953;1200,0000;0,0000;-264,3073;-264,3073;-0,0000;TUC_TAC22;-12857,1493;2670,4732;2670,4732;-2151,0627;-2151,0627;503,6242
774;0,1320;-0,0375;-10200,0685;1450,4981;288,6585;default broker;4471,6604;0,0000;0,0000;635,8913;341,1141;-0,0000;IS3;-13568,2006;0,0000;0,0000;-1929,4625;-1035,0303;-0,0000;VidyutVanika;-767,3322;1200,0000;0,0000;-109,1183;-58,5348;-0,0000;TUC_TAC22;-336,1962;3066,5477;3066,5477;-47,8087;-25,8116;468,4482
775;0,1367;-0,0351;3050,1347;97,8824;97,2629;default broker;5048,8694;0,0000;0,0000;-162,0241;159,9732;-0,0000;IS3;-11941,7117;0,0000;0,0000;383,2234;-378,3726;-0,0000;VidyutVanika;5779,5442;-21,3158;-21,3158;-185,4723;185,4723;-0,6195;TUC_TAC22;4163,4328;-4115,1368;0,0000;-133,6094;131,9182;-0,0000
776;0,1535;-0,0362;13629,2271;307,8572;-0,0000;default broker;5316,4134;0,0000;0,0000;-120,0872;120,0773;-0,0000;IS3;-8011,1605;0,0000;0,0000;180,9562;-180,9413;-0,0000;VidyutVanika;13709,8361;-1,4211;-1,4211;-309,6780;309,6780;-0,0127;TUC_TAC22;2614,1381;-3653,4574;0,0000;-59,0482;59,0433;-0,0000
777;0,1409;-0,0358;36167,7503;-12,3311;48,2863;default broker;5152,9777;0,0000;0,0000;1,7569;22,5169;-0,0000;IS3;-4087,1388;0,0000;0,0000;-1,3935;-17,8595;-0,0000;VidyutVanika;33300,7739;-1,4211;-1,4211;11,3536;-103,1111;269,9969;TUC_TAC22;1801,1374;-3304,4672;-3304,4672;0,6141;-16,5000;379,6673
778;0,1231;-0,0361;34542,1486;55,3490;78,4264;default broker;5010,9095;0,0000;0,0000;-8,0293;29,0703;-0,0000;IS3;-4248,5792;0,0000;0,0000;6,8078;-24,6477;-0,0000;VidyutVanika;31485,7872;-1,4211;-1,4211;-50,4516;-23,6818;226,3510;TUC_TAC22;2294,0310;-4250,5091;-4250,5091;-3,6759;-17,9164;348,2483
779;0,2227;-0,0579;39003,4524;738,6708;-0,0000;default broker;4859,9099;0,0000;0,0000;-92,0399;-0,7610;-0,0000;IS3;-3775,8223;0,0000;0,0000;71,5088;-72,6969;-0,0000;VidyutVanika;37981,5800;-1,4211;-1,4211;-719,3180;-17,7614;-0,0274;TUC_TAC22;-62,2153;-4277,1532;-310,6597;1,1783;0,0097;6,1359
780;0,1299;-0,0357;44121,4017;-370,7290;-95,3551;default broker;4929,2130;0,0000;0,0000;41,4176;12,5926;-0,0000;IS3;-4700,3836;0,0000;0,0000;-39,4949;-12,0080;-0,0000;VidyutVanika;41244,2800;-1,4211;-1,4211;346,5541;-253,9929;384,3774;TUC_TAC22;2648,2924;-4315,0048;-4315,0048;22,2522;-41,2720;592,3243
781;0,1434;-0,0357;33923,9467;61,8945;66,8851;default broker;5642,3085;0,0000;0,0000;-10,2944;24,4374;-0,0000;IS3;-7230,6932;0,0000;0,0000;13,1925;-31,3169;-0,0000;VidyutVanika;35299,3062;-1,4211;-1,4211;-64,4039;-99,5522;242,5712;TUC_TAC22;213,0252;-2723,7776;-2723,7776;-0,3887;-1,6051;322,5384
782;0,1397;-0,0350;24203,0361;262,3038;65,4273;default broker;5575,8046;0,0000;0,0000;-60,4286;-9,5897;-0,0000;IS3;-7428,2333;0,0000;0,0000;80,5045;-31,5826;-0,0000;VidyutVanika;28171,6687;-1,4211;-1,4211;-305,3144;-203,1205;69,6110;TUC_TAC22;-2116,2039;-4003,5487;-4003,5487;22,9347;3,6396;107,0727
783;0,1564;-0,0353;20634,3700;301,8422;33,2008;default broker;5923,8978;0,0000;0,0000;-86,6555;-1,8314;-0,0000;IS3;-9119,4859;0,0000;0,0000;133,4010;-18,6171;-0,0000;VidyutVanika;25903,2221;-1,4211;-1,4211;-378,9157;-100,9442;30,6666;TUC_TAC22;-2073,2640;-2705,9374;-2705,9374;30,3280;0,6409;39,5885
784;0,1251;-0,0353;3511,9671;111,5068;111,4667;default broker;6147,7760;0,0000;0,0000;-195,1952;195,0547;-0,0000;IS3;-12582,5505;0,0000;0,0000;399,5027;-399,2151;-0,0000;VidyutVanika;14580,6913;-1,4211;-1,4211;-462,9447;462,9447;-0,0401;TUC_TAC22;-4633,9498;-3211,2556;0,0000;147,1304;-147,0245;-0,0000
785;0,1404;-0,0357;3400,8911;109,6784;109,6374;default broker;5730,4312;0,0000;0,0000;-184,8058;184,6676;-0,0000;IS3;-13505,7016;0,0000;0,0000;435,5575;-435,2318;-0,0000;VidyutVanika;5576,6229;-1,4211;-1,4211;-179,8455;179,8455;-0,0410;TUC_TAC22;5599,5386;-3630,0804;0,0000;-180,5845;180,4495;-0,0000
786;0,2144;-0,0526;-1412,7217;304,9254;0,0000;default broker;5159,1757;0,0000;0,0000;1113,5696;1021,2985;-0,0000;IS3;-15324,5017;0,0000;0,0000;-3307,6794;-3307,6794;-0,0000;VidyutVanika;4672,7085;1200,0000;0,0000;1008,5693;1008,5693;-0,0000;TUC_TAC22;4079,8958;5633,4470;1412,7217;880,6151;880,6151;279,6591
787;0,1377;-0,0364;-3164,1863;445,6389;0,0000;default broker;5303,3529;0,0000;0,0000;746,9158;746,9158;-0,0000;IS3;-16510,3091;0,0000;0,0000;-2325,2856;-2325,2856;-0,0000;VidyutVanika;5276,3394;1200,0000;0,0000;743,1112;743,1112;-0,0000;TUC_TAC22;2766,4305;5074,2230;3164,1863;389,6197;389,6197;445,6389
788;0,2325;-0,0568;-19171,2603;4824,3868;2741,3797;default broker;5754,9000;0,0000;0,0000;1448,2023;1443,3585;-0,0000;IS3;-20338,3176;0,0000;0,0000;-5118,0731;-5118,0731;-0,0000;VidyutVanika;884,5502;1200,0000;1200,0000;222,5943;222,5943;307,4057;TUC_TAC22;-5472,3928;6723,3503;6723,3503;-1377,1103;-1377,1103;1759,4654
789;0,1300;-0,0350;-19820,2165;2970,0980;1045,7243;default broker;4969,0615;0,0000;0,0000;744,6235;528,5394;-0,0000;IS3;-23149,7210;0,0000;0,0000;-3469,0307;-2462,3443;-0,0000;VidyutVanika;1665,2049;1200,0000;0,0000;249,5342;177,1213;-0,0000;TUC_TAC22;-3304,7619;5541,9881;5541,9881;-495,2250;-349,5161;960,5629
790;0,1314;-0,0350;-29006,7572;4653,9034;2916,1007;default broker;4738,0686;0,0000;0,0000;760,1854;668,5952;-0,0000;IS3;-22002,3105;0,0000;0,0000;-3530,0957;-3104,7753;-0,0000;VidyutVanika;-597,9663;1200,0000;0,0000;-95,9389;-84,3798;-0,0000;TUC_TAC22;-11144,5491;4659,4282;4659,4282;-1788,0542;-1542,2194;966,3690
791;0,1326;-0,0350;-34509,3745;5768,1005;0,0000;default broker;4867,5997;0,0000;0,0000;813,5993;759,4586;-0,0000;IS3;-21290,9662;0,0000;0,0000;-3558,6978;-3321,8854;-0,0000;VidyutVanika;-1682,2690;1200,0000;0,0000;-281,1844;-262,4730;-0,0000;TUC_TAC22;-16403,7390;4901,7845;4901,7845;-2741,8178;-2516,6906;1075,9188
792;0,1331;-0,0352;-32349,4391;5351,0402;0,0000;default broker;4568,6917;0,0000;0,0000;755,7242;705,8790;-0,0000;IS3;-19592,0086;0,0000;0,0000;-3240,7865;-3027,0346;-0,0000;VidyutVanika;-940,1000;1200,0000;0,0000;-155,5054;-145,2488;-0,0000;TUC_TAC22;-16386,0222;3942,9686;3942,9686;-2710,4725;-2490,2423;861,8389
793;0,1146;-0,0355;-31431,9919;4589,6762;963,9552;default broker;4058,1394;0,0000;0,0000;592,5665;233,7376;-0,0000;IS3;-17440,8125;0,0000;0,0000;-2546,6945;-1004,5426;-0,0000;VidyutVanika;-892,1766;1200,0000;0,0000;-130,2750;-51,3869;-0,0000;TUC_TAC22;-17157,1422;2250,7678;2250,7678;-2505,2732;-933,5575;545,0373
