ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2
727;0,1338;-0,0545;7789,9808;363,9679;363,9679;default broker;10272,3472;0,0000;0,0000;-479,9504;479,9504;-0,0000;COLDPOWER22;5306,9559;0,0000;0,0000;-247,9546;247,9546;-0,0000;Mertacor22;-7789,3223;0,0000;0,0000;363,9371;-363,9371;-0,0000
728;0,1396;-0,0545;7255,9610;342,8920;342,8920;default broker;8495,8064;0,0000;0,0000;-401,4829;401,4829;-0,0000;COLDPOWER22;5093,0818;0,0000;0,0000;-240,6817;240,6817;-0,0000;Mertacor22;-6332,9272;0,0000;0,0000;299,2726;-299,2726;-0,0000
729;0,1265;-0,0545;21812,6890;713,6885;713,6885;default broker;8299,6582;0,0000;0,0000;-271,5562;271,5562;-0,0000;COLDPOWER22;25449,4393;0,0000;0,0000;-832,6791;832,6791;-0,0000;Mertacor22;-11936,4085;0,0000;0,0000;390,5468;-390,5468;-0,0000
730;0,1234;-0,0387;20524,2198;373,8149;373,8149;default broker;8410,6680;0,0000;0,0000;-153,1865;153,1865;-0,0000;COLDPOWER22;21536,7839;0,0000;0,0000;-392,2571;392,2571;-0,0000;Mertacor22;-9423,2322;0,0000;0,0000;171,6287;-171,6287;-0,0000
731;0,1353;-0,0367;24417,7369;299,9909;299,9909;default broker;9110,5893;0,0000;0,0000;-111,9307;111,9307;-0,0000;COLDPOWER22;26200,2100;0,0000;0,0000;-321,8900;321,8900;-0,0000;Mertacor22;-10893,0624;0,0000;0,0000;133,8297;-133,8297;-0,0000
732;0,1484;-0,0404;28081,2767;347,1248;347,1248;default broker;9923,6928;0,0000;0,0000;-122,6711;122,6711;-0,0000;COLDPOWER22;40712,2674;0,0000;0,0000;-503,2620;503,2620;-0,0000;Mertacor22;-22554,6834;0,0000;0,0000;278,8082;-278,8082;-0,0000
733;0,1895;-0,0521;-28672,8022;6255,7957;6255,7957;default broker;12183,9193;0,0000;0,0000;2658,2721;2658,2721;-0,0000;COLDPOWER22;569,4867;0,0000;0,0000;124,2499;124,2499;-0,0000;Mertacor22;-41426,2083;0,0000;0,0000;-9038,3177;-9038,3177;-0,0000
734;0,1731;-0,0542;14722,9667;580,7283;580,7283;default broker;13844,8564;0,0000;0,0000;-546,0924;546,0924;-0,0000;COLDPOWER22;14236,0622;0,0000;0,0000;-561,5230;561,5230;-0,0000;Mertacor22;-13357,9520;0,0000;0,0000;526,8870;-526,8870;-0,0000
735;0,1300;-0,0545;29504,9096;737,1881;737,1881;default broker;16118,7281;0,0000;0,0000;-402,7308;402,7308;-0,0000;COLDPOWER22;11358,4810;0,0000;0,0000;-283,7947;283,7947;-0,0000;Mertacor22;2027,7005;0,0000;0,0000;-50,6626;50,6626;-0,0000
736;0,1384;-0,0525;18310,0969;626,0204;626,0204;default broker;17978,4549;0,0000;0,0000;-614,6816;614,6816;-0,0000;COLDPOWER22;4791,9353;0,0000;0,0000;-163,8358;163,8358;-0,0000;Mertacor22;-4460,2932;0,0000;0,0000;152,4970;-152,4970;-0,0000
737;0,1440;-0,0558;20275,9920;720,9604;720,9604;default broker;19053,9868;0,0000;0,0000;-677,5091;677,5091;-0,0000;COLDPOWER22;1233,0940;0,0000;0,0000;-43,8455;43,8455;-0,0000;Mertacor22;-11,0889;0,0000;0,0000;0,3943;-0,3943;-0,0000
738;0,1394;-0,0401;23651,9886;388,8132;388,8132;default broker;20310,7150;0,0000;0,0000;-333,8863;333,8863;-0,0000;COLDPOWER22;4198,2640;0,0000;0,0000;-69,0149;69,0149;-0,0000;Mertacor22;-856,9904;0,0000;0,0000;14,0880;-14,0880;-0,0000
739;0,1505;-0,0442;29367,9430;434,9188;434,9188;default broker;21593,8587;0,0000;0,0000;-319,7900;319,7900;-0,0000;COLDPOWER22;4352,6940;0,0000;0,0000;-64,4604;64,4604;-0,0000;Mertacor22;3421,3903;0,0000;0,0000;-50,6684;50,6684;-0,0000
740;0,1374;-0,0575;25839,7924;818,3779;818,3779;default broker;22610,9950;0,0000;0,0000;-716,1180;716,1180;-0,0000;COLDPOWER22;4237,0977;0,0000;0,0000;-134,1941;134,1941;-0,0000;Mertacor22;-1008,3004;0,0000;0,0000;31,9341;-31,9341;-0,0000
741;0,1293;-0,0514;20609,2626;633,6876;633,6876;default broker;22252,1894;0,0000;0,0000;-684,2039;684,2039;-0,0000;COLDPOWER22;-310,6797;0,0000;0,0000;9,5527;-9,5527;-0,0000;Mertacor22;-1332,2471;0,0000;0,0000;40,9635;-40,9635;-0,0000
742;0,1279;-0,0513;18487,7858;605,8868;605,8868;default broker;22043,4892;0,0000;0,0000;-722,4153;722,4153;-0,0000;COLDPOWER22;-405,6565;0,0000;0,0000;13,2943;-13,2943;-0,0000;Mertacor22;-3150,0469;0,0000;0,0000;103,2342;-103,2342;-0,0000
743;0,1137;-0,0381;23379,2030;345,2728;345,2728;default broker;21421,0706;0,0000;0,0000;-316,3544;316,3544;-0,0000;COLDPOWER22;-417,5529;0,0000;0,0000;6,1666;-6,1666;-0,0000;Mertacor22;2375,6852;0,0000;0,0000;-35,0850;35,0850;-0,0000
744;0,1169;-0,0513;20493,4412;631,9284;631,9284;default broker;20067,8258;0,0000;0,0000;-618,8043;618,8043;-0,0000;COLDPOWER22;-425,6028;0,0000;0,0000;13,1237;-13,1237;-0,0000;Mertacor22;851,2182;0,0000;0,0000;-26,2479;26,2479;-0,0000
745;0,1029;-0,0481;19351,4334;556,1026;556,1026;default broker;18616,7935;0,0000;0,0000;-534,9913;534,9913;-0,0000;COLDPOWER22;4472,4180;0,0000;0,0000;-128,5240;128,5240;-0,0000;Mertacor22;-3737,7781;0,0000;0,0000;107,4126;-107,4126;-0,0000
746;0,0979;-0,0452;22208,1898;510,3202;510,3202;default broker;17667,1219;0,0000;0,0000;-405,9714;405,9714;-0,0000;COLDPOWER22;-209,9030;0,0000;0,0000;4,8233;-4,8233;-0,0000;Mertacor22;4750,9710;0,0000;0,0000;-109,1722;109,1722;-0,0000
747;0,1188;-0,0384;14088,5952;342,2666;342,2666;default broker;16713,9493;0,0000;0,0000;-406,0466;406,0466;-0,0000;COLDPOWER22;-448,9759;0,0000;0,0000;10,9074;-10,9074;-0,0000;Mertacor22;-2176,3782;0,0000;0,0000;52,8727;-52,8727;-0,0000
748;0,1033;-0,0375;16050,3371;344,2367;344,2367;default broker;15610,0522;0,0000;0,0000;-334,7937;334,7937;-0,0000;COLDPOWER22;1772,5222;0,0000;0,0000;-38,0158;38,0158;-0,0000;Mertacor22;-1332,2372;0,0000;0,0000;28,5729;-28,5729;-0,0000
749;0,1130;-0,0354;9488,3549;245,8301;245,8301;default broker;15047,1975;0,0000;0,0000;-389,8519;389,8519;-0,0000;COLDPOWER22;-550,7359;0,0000;0,0000;14,2688;-14,2688;-0,0000;Mertacor22;-5008,1066;0,0000;0,0000;129,7531;-129,7531;-0,0000
750;0,1482;-0,0521;666,5090;34,2698;34,2698;default broker;12644,1062;0,0000;0,0000;-650,1198;650,1198;-0,0000;COLDPOWER22;1544,3926;0,0000;0,0000;-79,4078;79,4078;-0,0000;Mertacor22;-13521,9898;0,0000;0,0000;695,2578;-695,2578;-0,0000
751;0,1370;-0,0352;6318,2941;182,6457;182,6457;default broker;10184,2645;0,0000;0,0000;-294,4011;294,4011;-0,0000;COLDPOWER22;7225,5433;0,0000;0,0000;-208,8720;208,8720;-0,0000;Mertacor22;-11091,5137;0,0000;0,0000;320,6273;-320,6273;-0,0000
752;0,1234;-0,0368;-13497,0057;1848,2364;1848,2364;default broker;8543,4903;0,0000;0,0000;1169,9180;1169,9180;-0,0000;COLDPOWER22;-14320,1705;0,0000;0,0000;-1960,9579;-1960,9579;-0,0000;Mertacor22;-7720,3254;0,0000;0,0000;-1057,1964;-1057,1964;-0,0000
753;0,1282;-0,0359;1651,7345;56,5029;56,5029;default broker;8202,7244;0,0000;0,0000;-280,6008;280,6008;-0,0000;COLDPOWER22;2718,6853;0,0000;0,0000;-93,0014;93,0014;-0,0000;Mertacor22;-9269,6752;0,0000;0,0000;317,0993;-317,0993;-0,0000
754;0,1781;-0,0556;-19613,1983;3878,3777;3878,3777;default broker;8319,9260;0,0000;0,0000;1645,2092;1645,2092;-0,0000;COLDPOWER22;-17394,4850;0,0000;0,0000;-3439,6421;-3439,6421;-0,0000;Mertacor22;-10538,6393;0,0000;0,0000;-2083,9448;-2083,9448;-0,0000
755;0,1220;-0,0360;38369,2968;-92,1358;-92,1358;default broker;8844,6411;0,0000;0,0000;21,2386;-21,2386;-0,0000;COLDPOWER22;42125,7146;0,0000;0,0000;101,1561;-101,1561;-0,0000;Mertacor22;-12601,0589;0,0000;0,0000;-30,2588;30,2588;-0,0000
756;0,1326;-0,0380;27369,8043;289,7065;289,7065;default broker;9429,8352;0,0000;0,0000;-99,8138;99,8138;-0,0000;COLDPOWER22;30893,1884;0,0000;0,0000;-327,0011;327,0011;-0,0000;Mertacor22;-12953,2194;0,0000;0,0000;137,1085;-137,1085;-0,0000
757;0,1323;-0,0375;22749,3760;334,9410;334,9410;default broker;11507,7828;0,0000;0,0000;-169,4300;169,4300;-0,0000;COLDPOWER22;13754,4971;0,0000;0,0000;-202,5086;202,5086;-0,0000;Mertacor22;-2512,9039;0,0000;0,0000;36,9977;-36,9977;-0,0000
758;0,1341;-0,0372;20038,2975;343,1502;343,1502;default broker;13462,0183;0,0000;0,0000;-230,5333;230,5333;-0,0000;COLDPOWER22;7054,9757;0,0000;0,0000;-120,8145;120,8145;-0,0000;Mertacor22;-478,6965;0,0000;0,0000;8,1975;-8,1975;-0,0000
759;0,1320;-0,0418;27165,5025;396,6227;396,6227;default broker;16152,5850;0,0000;0,0000;-235,8315;235,8315;-0,0000;COLDPOWER22;10627,9708;0,0000;0,0000;-155,1709;155,1709;-0,0000;Mertacor22;384,9466;0,0000;0,0000;-5,6203;5,6203;-0,0000
760;0,1383;-0,0548;18587,2030;672,3868;672,3868;default broker;18154,0025;0,0000;0,0000;-656,7159;656,7159;-0,0000;COLDPOWER22;6032,8335;0,0000;0,0000;-218,2361;218,2361;-0,0000;Mertacor22;-5599,6330;0,0000;0,0000;202,5652;-202,5652;-0,0000
761;0,1428;-0,0525;16912,6395;601,8762;601,8762;default broker;18889,6727;0,0000;0,0000;-672,2336;672,2336;-0,0000;COLDPOWER22;974,8468;0,0000;0,0000;-34,6922;34,6922;-0,0000;Mertacor22;-2951,8800;0,0000;0,0000;105,0496;-105,0496;-0,0000
762;0,1376;-0,0364;21448,2806;321,2545;321,2545;default broker;20064,3244;0,0000;0,0000;-300,5254;300,5254;-0,0000;COLDPOWER22;-339,4132;0,0000;0,0000;5,0838;-5,0838;-0,0000;Mertacor22;1723,3695;0,0000;0,0000;-25,8128;25,8128;-0,0000
763;0,1459;-0,0399;21810,4261;394,5951;394,5951;default broker;21339,1802;0,0000;0,0000;-386,0693;386,0693;-0,0000;COLDPOWER22;-329,7005;0,0000;0,0000;5,9650;-5,9650;-0,0000;Mertacor22;800,9464;0,0000;0,0000;-14,4908;14,4908;-0,0000
764;0,1134;-0,0516;21758,5857;648,2447;648,2447;default broker;21687,2340;0,0000;0,0000;-646,1190;646,1190;-0,0000;COLDPOWER22;-172,0832;0,0000;0,0000;5,1268;-5,1268;-0,0000;Mertacor22;243,4350;0,0000;0,0000;-7,2526;7,2526;-0,0000
765;0,1301;-0,0521;9214,7435;395,0231;395,0231;default broker;21474,5072;0,0000;0,0000;-920,5818;920,5818;-0,0000;COLDPOWER22;-1163,4149;0,0000;0,0000;49,8740;-49,8740;-0,0000;Mertacor22;-11096,3487;0,0000;0,0000;475,6848;-475,6848;-0,0000
766;0,1362;-0,0516;16109,6553;571,3437;571,3437;default broker;21496,3620;0,0000;0,0000;-762,3881;762,3881;-0,0000;COLDPOWER22;-936,2992;0,0000;0,0000;33,2067;-33,2067;-0,0000;Mertacor22;-4450,4075;0,0000;0,0000;157,8378;-157,8378;-0,0000
767;0,1307;-0,0354;19988,5516;308,3146;308,3146;default broker;21046,3168;0,0000;0,0000;-324,6302;324,6302;-0,0000;COLDPOWER22;-1067,0616;0,0000;0,0000;16,4590;-16,4590;-0,0000;Mertacor22;9,2964;0,0000;0,0000;-0,1434;0,1434;-0,0000
768;0,1134;-0,0514;17205,5831;588,8278;588,8278;default broker;20127,3863;0,0000;0,0000;-688,8208;688,8208;-0,0000;COLDPOWER22;-1070,5490;0,0000;0,0000;36,6375;-36,6375;-0,0000;Mertacor22;-1851,2542;0,0000;0,0000;63,3556;-63,3556;-0,0000
769;0,1062;-0,0484;12223,3907;442,0622;442,0622;default broker;18364,1304;0,0000;0,0000;-664,1436;664,1436;-0,0000;COLDPOWER22;-1415,5234;0,0000;0,0000;51,1928;-51,1928;-0,0000;Mertacor22;-4725,2162;0,0000;0,0000;170,8887;-170,8887;-0,0000
770;0,0988;-0,0484;18304,5134;551,3451;551,3451;default broker;17581,3047;0,0000;0,0000;-529,5615;529,5615;-0,0000;COLDPOWER22;-53,4500;0,0000;0,0000;1,6100;-1,6100;-0,0000;Mertacor22;776,6587;0,0000;0,0000;-23,3935;23,3935;-0,0000
771;0,1055;-0,0354;7759,0592;214,4377;214,4377;default broker;16542,3356;0,0000;0,0000;-457,1817;457,1817;-0,0000;COLDPOWER22;-164,9698;0,0000;0,0000;4,5593;-4,5593;-0,0000;Mertacor22;-8618,3066;0,0000;0,0000;238,1847;-238,1847;-0,0000
772;0,1199;-0,0517;12120,7912;479,4160;479,4160;default broker;15388,9891;0,0000;0,0000;-608,6836;608,6836;-0,0000;COLDPOWER22;-131,5900;0,0000;0,0000;5,2048;-5,2048;-0,0000;Mertacor22;-3136,6079;0,0000;0,0000;124,0629;-124,0629;-0,0000
773;0,1312;-0,0359;7958,4376;222,1330;222,1330;default broker;14403,6856;0,0000;0,0000;-402,0304;402,0304;-0,0000;COLDPOWER22;-108,4600;0,0000;0,0000;3,0273;-3,0273;-0,0000;Mertacor22;-6336,7880;0,0000;0,0000;176,8701;-176,8701;-0,0000
774;0,1280;-0,0383;5838,5380;189,7703;189,7703;default broker;12095,4241;0,0000;0,0000;-393,1381;393,1381;-0,0000;COLDPOWER22;1714,3900;0,0000;0,0000;-55,7229;55,7229;-0,0000;Mertacor22;-7971,2761;0,0000;0,0000;259,0907;-259,0907;-0,0000
775;0,1306;-0,0371;13635,5929;319,5484;319,5484;default broker;9865,1067;0,0000;0,0000;-231,1875;231,1875;-0,0000;COLDPOWER22;8500,5004;0,0000;0,0000;-199,2081;199,2081;-0,0000;Mertacor22;-4730,0142;0,0000;0,0000;110,8473;-110,8473;-0,0000
776;0,1283;-0,0367;25391,2662;287,4941;287,4941;default broker;8285,8555;0,0000;0,0000;-93,8171;93,8171;-0,0000;COLDPOWER22;16673,4600;0,0000;0,0000;-188,7863;188,7863;-0,0000;Mertacor22;431,9507;0,0000;0,0000;-4,8908;4,8908;-0,0000
777;0,1293;-0,0521;15855,4270;574,4089;574,4089;default broker;7996,3013;0,0000;0,0000;-289,6893;289,6893;-0,0000;COLDPOWER22;19795,5990;0,0000;0,0000;-717,1531;717,1531;-0,0000;Mertacor22;-11936,4734;0,0000;0,0000;432,4334;-432,4334;-0,0000
778;0,1327;-0,0395;21419,8388;387,0435;387,0435;default broker;8386,6949;0,0000;0,0000;-151,5425;151,5425;-0,0000;COLDPOWER22;20566,7147;0,0000;0,0000;-371,6281;371,6281;-0,0000;Mertacor22;-7533,5708;0,0000;0,0000;136,1271;-136,1271;-0,0000
779;0,1911;-0,0567;3485,1943;185,3478;185,3478;default broker;8633,7896;0,0000;0,0000;-459,1576;459,1576;-0,0000;COLDPOWER22;23042,3138;0,0000;0,0000;-1225,4242;1225,4242;-0,0000;Mertacor22;-28190,9091;0,0000;0,0000;1499,2341;-1499,2341;-0,0000
780;0,1369;-0,0361;24136,4068;289,6092;289,6092;default broker;9631,5499;0,0000;0,0000;-115,5676;115,5676;-0,0000;COLDPOWER22;23221,6424;0,0000;0,0000;-278,6331;278,6331;-0,0000;Mertacor22;-8716,7854;0,0000;0,0000;104,5914;-104,5914;-0,0000
781;0,1313;-0,0546;34507,8224;694,3756;694,3756;default broker;11509,3499;0,0000;0,0000;-231,5942;231,5942;-0,0000;COLDPOWER22;27187,2102;0,0000;0,0000;-547,0683;547,0683;-0,0000;Mertacor22;-4188,7376;0,0000;0,0000;84,2869;-84,2869;-0,0000
782;0,1249;-0,0363;24013,1501;294,4000;294,4000;default broker;13282,1110;0,0000;0,0000;-162,8380;162,8380;-0,0000;COLDPOWER22;22913,9700;0,0000;0,0000;-280,9241;280,9241;-0,0000;Mertacor22;-12182,9309;0,0000;0,0000;149,3621;-149,3621;-0,0000
783;0,1393;-0,0425;25418,6417;434,2353;434,2353;default broker;15714,3513;0,0000;0,0000;-268,4536;268,4536;-0,0000;COLDPOWER22;22016,6300;0,0000;0,0000;-376,1175;376,1175;-0,0000;Mertacor22;-12312,3396;0,0000;0,0000;210,3359;-210,3359;-0,0000
784;0,1217;-0,0388;27591,2540;309,4833;309,4833;default broker;17340,2063;0,0000;0,0000;-194,5002;194,5002;-0,0000;COLDPOWER22;8902,6600;0,0000;0,0000;-99,8586;99,8586;-0,0000;Mertacor22;1348,3877;0,0000;0,0000;-15,1245;15,1245;-0,0000
785;0,1879;-0,0535;8475,7289;381,7843;381,7843;default broker;18367,6609;0,0000;0,0000;-827,3607;827,3607;-0,0000;COLDPOWER22;976,8500;0,0000;0,0000;-44,0016;44,0016;-0,0000;Mertacor22;-10868,7820;0,0000;0,0000;489,5780;-489,5780;-0,0000
786;0,1746;-0,0490;3172,1336;145,3693;145,3693;default broker;19068,0597;0,0000;0,0000;-873,8314;873,8314;-0,0000;COLDPOWER22;-556,6694;0,0000;0,0000;25,5105;-25,5105;-0,0000;Mertacor22;-15339,2567;0,0000;0,0000;702,9516;-702,9516;-0,0000
787;0,1433;-0,0460;17442,8093;498,2197;498,2197;default broker;20849,4346;0,0000;0,0000;-595,5232;595,5232;-0,0000;COLDPOWER22;-1096,2394;0,0000;0,0000;31,3119;-31,3119;-0,0000;Mertacor22;-2310,3858;0,0000;0,0000;65,9916;-65,9916;-0,0000
788;0,1481;-0,0433;15443,6666;430,0354;430,0354;default broker;20984,1729;0,0000;0,0000;-584,3131;584,3131;-0,0000;COLDPOWER22;-1459,8728;0,0000;0,0000;40,6508;-40,6508;-0,0000;Mertacor22;-4080,6335;0,0000;0,0000;113,6270;-113,6270;-0,0000
789;0,1224;-0,0430;16886,2179;441,3569;441,3569;default broker;20975,5354;0,0000;0,0000;-548,2398;548,2398;-0,0000;COLDPOWER22;-2482,1710;0,0000;0,0000;64,8768;-64,8768;-0,0000;Mertacor22;-1607,1466;0,0000;0,0000;42,0062;-42,0062;-0,0000
790;0,1129;-0,0514;17632,5634;595,3767;595,3767;default broker;20752,1401;0,0000;0,0000;-700,7116;700,7116;-0,0000;COLDPOWER22;-69,9100;0,0000;0,0000;2,3606;-2,3606;-0,0000;Mertacor22;-3049,6667;0,0000;0,0000;102,9743;-102,9743;-0,0000
791;0,1058;-0,0351;14812,7828;300,8328;300,8328;default broker;18625,3532;0,0000;0,0000;-378,2623;378,2623;-0,0000;COLDPOWER22;-75,1000;0,0000;0,0000;1,5252;-1,5252;-0,0000;Mertacor22;-3737,4704;0,0000;0,0000;75,9043;-75,9043;-0,0000
792;0,1065;-0,0384;16028,4566;358,3289;358,3289;default broker;19013,4903;0,0000;0,0000;-425,0617;425,0617;-0,0000;COLDPOWER22;-2411,8375;0,0000;0,0000;53,9185;-53,9185;-0,0000;Mertacor22;-573,1963;0,0000;0,0000;12,8143;-12,8143;-0,0000
793;0,1026;-0,0372;15342,1735;334,6555;334,6555;default broker;17421,7170;0,0000;0,0000;-380,0161;380,0161;-0,0000;COLDPOWER22;-2239,2135;0,0000;0,0000;48,8435;-48,8435;-0,0000;Mertacor22;159,6700;0,0000;0,0000;-3,4828;3,4828;-0,0000
794;0,1134;-0,0515;17496,9215;594,3683;594,3683;default broker;16634,2925;0,0000;0,0000;-565,0649;565,0649;-0,0000;COLDPOWER22;-2037,2542;0,0000;0,0000;69,2053;-69,2053;-0,0000;Mertacor22;2899,8832;0,0000;0,0000;-98,5087;98,5087;-0,0000
795;0,1034;-0,0373;12666,4266;312,4571;312,4571;default broker;15721,9908;0,0000;0,0000;-387,8322;387,8322;-0,0000;COLDPOWER22;-127,0400;0,0000;0,0000;3,1338;-3,1338;-0,0000;Mertacor22;-2928,5242;0,0000;0,0000;72,2412;-72,2412;-0,0000
796;0,1110;-0,0354;10520,7917;261,4295;261,4295;default broker;15017,0287;0,0000;0,0000;-373,1558;373,1558;-0,0000;COLDPOWER22;-156,9300;0,0000;0,0000;3,8995;-3,8995;-0,0000;Mertacor22;-4339,3070;0,0000;0,0000;107,8268;-107,8268;-0,0000
797;0,1121;-0,0355;9656,0548;249,2589;249,2589;default broker;14335,0930;0,0000;0,0000;-370,0424;370,0424;-0,0000;COLDPOWER22;-1171,9298;0,0000;0,0000;30,2519;-30,2519;-0,0000;Mertacor22;-3507,1084;0,0000;0,0000;90,5316;-90,5316;-0,0000
798;0,1201;-0,0367;8106,7314;232,0147;232,0147;default broker;12214,6661;0,0000;0,0000;-349,5838;349,5838;-0,0000;COLDPOWER22;937,6200;0,0000;0,0000;-26,8347;26,8347;-0,0000;Mertacor22;-5045,5547;0,0000;0,0000;144,4038;-144,4038;-0,0000
799;0,1228;-0,0364;-2175,7044;271,8069;271,8069;default broker;10200,2250;0,0000;0,0000;1274,2961;1274,2961;-0,0000;COLDPOWER22;-225,3277;0,0000;0,0000;-28,1498;-28,1498;-0,0000;Mertacor22;-12150,6017;0,0000;0,0000;-1517,9533;-1517,9533;-0,0000
800;0,1158;-0,0352;22246,1737;287,4863;287,4863;default broker;8419,2302;0,0000;0,0000;-108,8013;108,8013;-0,0000;COLDPOWER22;12858,4800;0,0000;0,0000;-166,1696;166,1696;-0,0000;Mertacor22;968,4635;0,0000;0,0000;-12,5154;12,5154;-0,0000
801;0,1376;-0,0521;-3506,7642;494,7560;494,7560;default broker;8130,7336;0,0000;0,0000;1147,1343;1147,1343;-0,0000;COLDPOWER22;4359,9247;0,0000;0,0000;615,1252;615,1252;-0,0000;Mertacor22;-15997,4226;0,0000;0,0000;-2257,0156;-2257,0156;-0,0000
802;0,1186;-0,0356;18156,2052;316,1170;316,1170;default broker;7935,8672;0,0000;0,0000;-138,1711;138,1711;-0,0000;COLDPOWER22;17363,5300;0,0000;0,0000;-302,3157;302,3157;-0,0000;Mertacor22;-7143,1920;0,0000;0,0000;124,3698;-124,3698;-0,0000
803;0,1396;-0,0460;20373,4725;521,5470;521,5470;default broker;8484,4480;0,0000;0,0000;-217,1961;217,1961;-0,0000;COLDPOWER22;21938,5893;0,0000;0,0000;-561,6129;561,6129;-0,0000;Mertacor22;-10049,5648;0,0000;0,0000;257,2620;-257,2620;-0,0000
804;0,1390;-0,0362;16503,7118;325,3554;325,3554;default broker;9748,5080;0,0000;0,0000;-192,1828;192,1828;-0,0000;COLDPOWER22;23780,1311;0,0000;0,0000;-468,8033;468,8033;-0,0000;Mertacor22;-17024,9272;0,0000;0,0000;335,6307;-335,6307;-0,0000
805;0,1382;-0,0366;14711,1449;322,6640;322,6640;default broker;11756,4623;0,0000;0,0000;-257,8581;257,8581;-0,0000;COLDPOWER22;6778,1399;0,0000;0,0000;-148,6670;148,6670;-0,0000;Mertacor22;-3823,4572;0,0000;0,0000;83,8611;-83,8611;-0,0000
806;0,1306;-0,0359;19505,4572;319,8382;319,8382;default broker;13072,7284;0,0000;0,0000;-214,3584;214,3584;-0,0000;COLDPOWER22;14946,5797;0,0000;0,0000;-245,0846;245,0846;-0,0000;Mertacor22;-8513,8509;0,0000;0,0000;139,6048;-139,6048;-0,0000
807;0,1654;-0,0354;3995,1659;125,5747;125,5747;default broker;15887,9542;0,0000;0,0000;-499,3849;499,3849;-0,0000;COLDPOWER22;-7960,1550;0,0000;0,0000;250,2009;-250,2009;-0,0000;Mertacor22;-3932,6334;0,0000;0,0000;123,6092;-123,6092;-0,0000
808;0,1293;-0,0355;17447,8901;314,3440;314,3440;default broker;16638,4296;0,0000;0,0000;-299,7607;299,7607;-0,0000;COLDPOWER22;-1627,7619;0,0000;0,0000;29,3260;-29,3260;-0,0000;Mertacor22;2437,2223;0,0000;0,0000;-43,9094;43,9094;-0,0000
809;0,1822;-0,0533;-1621,6659;298,1284;298,1284;default broker;17635,6928;0,0000;0,0000;3242,1607;3242,1607;-0,0000;COLDPOWER22;-14,2500;0,0000;0,0000;-2,6197;-2,6197;-0,0000;Mertacor22;-19243,1087;0,0000;0,0000;-3537,6694;-3537,6694;-0,0000
810;0,1362;-0,0362;22536,6090;307,0644;307,0644;default broker;19005,8428;0,0000;0,0000;-258,9572;258,9572;-0,0000;COLDPOWER22;-1700,7396;0,0000;0,0000;23,1728;-23,1728;-0,0000;Mertacor22;5231,5058;0,0000;0,0000;-71,2800;71,2800;-0,0000
811;0,1236;-0,0352;21944,1198;290,4207;290,4207;default broker;21097,1381;0,0000;0,0000;-279,2113;279,2113;-0,0000;COLDPOWER22;-202,3500;0,0000;0,0000;2,6780;-2,6780;-0,0000;Mertacor22;1049,3318;0,0000;0,0000;-13,8874;13,8874;-0,0000
812;0,1328;-0,0406;16314,4644;395,5535;395,5535;default broker;22174,2649;0,0000;0,0000;-537,6277;537,6277;-0,0000;COLDPOWER22;-44,5900;0,0000;0,0000;1,0811;-1,0811;-0,0000;Mertacor22;-5815,2105;0,0000;0,0000;140,9931;-140,9931;-0,0000
813;0,1192;-0,0516;8873,8518;378,9300;378,9300;default broker;21729,3972;0,0000;0,0000;-927,8857;927,8857;-0,0000;COLDPOWER22;-49,0500;0,0000;0,0000;2,0945;-2,0945;-0,0000;Mertacor22;-12806,4954;0,0000;0,0000;546,8612;-546,8612;-0,0000
814;0,1134;-0,0516;18827,6956;616,9595;616,9595;default broker;21477,5246;0,0000;0,0000;-703,7910;703,7910;-0,0000;COLDPOWER22;-3715,5056;0,0000;0,0000;121,7524;-121,7524;-0,0000;Mertacor22;1065,6766;0,0000;0,0000;-34,9209;34,9209;-0,0000
815;0,0971;-0,0453;21252,3717;511,1911;511,1911;default broker;21025,6106;0,0000;0,0000;-505,7368;505,7368;-0,0000;COLDPOWER22;-51,4600;0,0000;0,0000;1,2378;-1,2378;-0,0000;Mertacor22;278,2211;0,0000;0,0000;-6,6922;6,6922;-0,0000
816;0,1049;-0,0502;18118,0568;581,9288;581,9288;default broker;19636,8306;0,0000;0,0000;-630,7099;630,7099;-0,0000;COLDPOWER22;-3609,3026;0,0000;0,0000;115,9262;-115,9262;-0,0000;Mertacor22;2090,5287;0,0000;0,0000;-67,1451;67,1451;-0,0000
817;0,0993;-0,0483;17526,5532;539,7289;539,7289;default broker;18028,4977;0,0000;0,0000;-555,1862;555,1862;-0,0000;COLDPOWER22;-46,8000;0,0000;0,0000;1,4412;-1,4412;-0,0000;Mertacor22;-455,1445;0,0000;0,0000;14,0161;-14,0161;-0,0000
818;0,0953;-0,0481;21648,2849;572,3111;572,3111;default broker;16917,9237;0,0000;0,0000;-447,2556;447,2556;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;4730,3611;0,0000;0,0000;-125,0556;125,0556;-0,0000
